subject,organ,iou,q10,q50,q90,width,inside80
s0142,aorta,0.1449,0.5218835442172927,0.7023074545043163,0.8634048513408682,0.34152130712357553,0
s0142,autochthon_left,0.4409,0.38079266738165396,0.7252500229356248,0.78837856793318,0.407585900551526,1
s0142,autochthon_right,0.3716,0.42154466037224314,0.627764878501396,0.765696022171086,0.34415136179884287,0
s0142,clavicula_left,0.0,0.050276843902408656,0.13826935912420743,0.45288759164322984,0.4026107477408212,0
s0142,esophagus,0.128,0.10062373114479646,0.27213989408780764,0.38116905235851045,0.280545321213714,1
s0142,iliopsoas_left,0.0,4.966961553280304e-20,0.0865160806555317,0.4273876982568172,0.4273876982568172,0
s0142,inferior_vena_cava,0.0,0.031184559877370812,0.17058982954153482,0.5575219807736869,0.5263374208963161,0
s0142,intervertebral_discs,0.8074,0.7312576492805268,0.8131176041504744,0.8096089439432671,0.07835129466274027,1
s0142,lung_left,0.0,0.23833570333044066,0.2615953367962424,0.5910765898961896,0.352740886565749,0
s0142,spinal_cord,0.8683,0.7490477307613173,0.8616880040413826,0.8692824853502761,0.12023475458895883,1
s0142,vertebrae,0.8917,0.7427168080195398,0.8367666475079172,0.8863185982629891,0.14360179024344932,0
s0515,adrenal_gland_left,0.8278,0.5176873385653538,0.7242013207597181,0.7799976419330017,0.26231030336764793,0
s0515,adrenal_gland_right,0.7756,0.32368604267816564,0.46983204805645873,0.7504216354607763,0.4267355927826107,0
s0515,aorta,0.8947,0.8036299949236982,0.8982494573681413,0.9029226533105317,0.09929265838683343,1
s0515,autochthon_left,0.9339,0.7670195497691394,0.8822280850589831,0.918124619393657,0.15110506962451753,0
s0515,autochthon_right,0.9256,0.7865349510200458,0.8994436370117326,0.921279908854433,0.13474495783438722,0
s0515,clavicula_left,0.5139,0.3511907140023217,0.6722406189631672,0.7216832549878459,0.3704925409855242,1
s0515,clavicula_right,0.5591,0.170410196177482,0.4741883172428638,0.6286550980582611,0.45824490188077915,1
s0515,colon,0.9227,0.4338780316700698,0.6952728490572501,0.875029208899822,0.4411511772297523,0
s0515,duodenum,0.9007,0.7427174174899858,0.8106550099851481,0.8366292235038624,0.09391180601387661,0
s0515,esophagus,0.781,0.6660865861070688,0.7936937426417984,0.8555253650074587,0.18943877890038985,1
s0515,gallbladder,0.8282,0.4766336486235635,0.7292590338230321,0.8154045480613279,0.3387708994377644,0
s0515,heart,0.824,0.8295329834945219,0.8995444850076154,0.9205610701201608,0.09102808662563888,0
s0515,humerus_left,0.8172,0.6254059618568932,0.8604057066614144,0.8924941466739611,0.26708818481706786,1
s0515,humerus_right,0.7462,0.4880618311243068,0.764846232901571,0.8159914888209926,0.3279296576966858,1
s0515,inferior_vena_cava,0.91,0.8645532163774395,0.824706916903265,0.87859510176586,0.014041885388420439,0
s0515,intervertebral_discs,0.3993,0.7053769749325178,0.8113342243069112,0.791126345723128,0.08574937079061018,0
s0515,kidney_left,0.9317,0.7152329167999041,0.8461126702372961,0.9064884991161648,0.19125558231626072,0
s0515,kidney_right,0.7831,0.7374487904740467,0.7969599962738435,0.8745257023045757,0.13707691183052906,1
s0515,liver,0.9571,0.9200627759935186,0.9405876571485133,0.9580504434284487,0.037987667434930095,1
s0515,lung_left,0.9657,0.9006041009732749,0.9723799207689277,0.9694974000733907,0.06889329910011577,1
s0515,lung_right,0.9673,0.9003428653127428,0.970418590454793,0.9741513915920077,0.07380852627926493,1
s0515,pancreas,0.8882,0.8039465290656171,0.770150894510098,0.8563753391193047,0.0524288100536876,0
s0515,portal_vein_and_splenic_vein,0.8507,0.5005708854049407,0.7312791274299321,0.7526667170316093,0.2520958316266686,0
s0515,scapula_left,0.6557,0.5993503356327913,0.6272122201956952,0.7474990582134332,0.14814872258064193,1
s0515,scapula_right,0.6546,0.650212375688931,0.7213811368927519,0.8017294714473725,0.15151709575844152,1
s0515,small_bowel,0.9036,0.7828246726435857,0.8185727818034338,0.8865055841888425,0.10368091154525683,0
s0515,spinal_cord,0.8713,0.8138460411137585,0.8617242833230997,0.8652025624333933,0.05135652131963486,0
s0515,spleen,0.9523,0.7467149395383874,0.860761757835269,0.9071295346045395,0.16041459506615208,0
s0515,stomach,0.9338,0.7520015479862217,0.8454943340587947,0.890620734047301,0.13861918606107937,0
s0515,vertebrae,0.6486,0.8256118141977902,0.8333786510034255,0.8553163154867834,0.029704501288993268,0
s0615,brain,0.9721,0.9634703681501463,0.935519194380612,0.96457015381618,0.001099785666033748,0
s0615,spinal_cord,0.3057,0.28761177765540774,0.5905717780549143,0.8038983411615834,0.5162865635061757,1
s0615,vertebrae,0.4679,0.39769389097275265,0.6991021715798913,0.8360207207157241,0.43832682974297144,1
s0397,brain,0.9137,0.9474667836490824,0.9215600632031089,0.9539141186576904,0.006447335008607946,0
s0397,intervertebral_discs,0.422,0.2346196679680048,0.4064622346953958,0.7035863760418607,0.4689667080738559,1
s0397,spinal_cord,0.8168,0.7254843164912355,0.7687619102269868,0.8196826233246987,0.0941983068334632,1
s0397,vertebrae,0.6767,0.5807009448425342,0.637729052359183,0.7801321647325862,0.19943121989005197,1
s0355,adrenal_gland_left,0.3134,0.3118549839725917,0.5488899080209905,0.6434310615234209,0.3315760775508292,1
s0355,adrenal_gland_right,0.7315,0.21675749077627618,0.4883861238276917,0.6237085242097647,0.4069510334334886,0
s0355,aorta,0.8563,0.9003373715031046,0.8771310588593856,0.9038155659888223,0.003478194485717734,0
s0355,autochthon_left,0.9378,0.9241538430802478,0.9565756436531303,0.946611755837266,0.02245791275701814,1
s0355,autochthon_right,0.9368,0.9177121865767828,0.957232289218226,0.95010012822646,0.03238794164967718,1
s0355,colon,0.8264,0.8486702551439442,0.88726800853131,0.9002175241304197,0.051547268986475436,0
s0355,duodenum,0.6438,0.4071886974017194,0.6034549173793252,0.7398963984937681,0.33270770109204867,1
s0355,esophagus,0.5935,0.5252420629741982,0.783154174853981,0.7642665605244544,0.23902449755025623,1
s0355,gallbladder,0.8494,0.41467832485461054,0.6644829936468785,0.7442798976842977,0.32960157282968716,0
s0355,gluteus_maximus_left,0.713,0.25014133588523335,0.5063332630199764,0.7724013884423974,0.522260052557164,1
s0355,gluteus_medius_left,0.8991,0.713756387104964,0.9054697194253828,0.8996447991184994,0.18588841201353534,1
s0355,gluteus_medius_right,0.9166,0.6150401364659959,0.8611736695296057,0.9008151249795774,0.2857749885135815,0
s0355,heart,0.9144,0.8923046571333697,0.9199039559491591,0.9432515608012906,0.05094690366792087,1
s0355,hip_left,0.7047,0.6028448806435555,0.7552690777569784,0.807935041496888,0.20509016085333254,1
s0355,hip_right,0.7352,0.6763826344968724,0.7843248074332214,0.8438341554753447,0.16745152097847227,1
s0355,iliac_artery_left,0.497,0.5876452416349932,0.8028218296002095,0.8185232888029841,0.23087804716799087,0
s0355,iliac_artery_right,0.0,0.3191982981524084,0.4635272596414554,0.6965628494329803,0.3773645512805719,0
s0355,iliac_vena_left,0.7582,0.700510236454034,0.8073371978416507,0.8500209356156525,0.14951069916161852,1
s0355,iliac_vena_right,0.7586,0.7150172551923587,0.8034787983321897,0.842167302062169,0.12715004686981035,1
s0355,iliopsoas_left,0.8876,0.8888927885963461,0.9016012966885235,0.8897476586036488,0.000854870007302666,0
s0355,iliopsoas_right,0.849,0.8575633555065987,0.862374969303341,0.8714923362233197,0.013928980716720996,0
s0355,inferior_vena_cava,0.845,0.6801449496687457,0.7781485255187488,0.888653183572104,0.20850823390335826,1
s0355,intervertebral_discs,0.7193,0.8653908907075479,0.851518077741948,0.8791021802041974,0.01371128949664946,0
s0355,kidney_left,0.8661,0.8294819052623419,0.8603805306751624,0.919021452681752,0.08953954741941006,1
s0355,kidney_right,0.8668,0.7607192924333661,0.8433980772381205,0.913542898074474,0.15282360564110786,1
s0355,liver,0.9562,0.8651003651573261,0.9325989185956491,0.9548462838014331,0.08974591864410697,0
s0355,lung_left,0.8747,0.771027598250349,0.9119806968032356,0.9240658647871126,0.15303826653676356,1
s0355,lung_right,0.9584,0.9555268088316938,0.9385763530673613,0.970548112640435,0.015021303808741115,1
s0355,pancreas,0.4419,0.5640933217315528,0.6496801245638961,0.7901342658250305,0.22604094409347775,0
s0355,portal_vein_and_splenic_vein,0.0745,0.11152410594337937,0.23410958239050308,0.4550805309147722,0.3435564249713928,0
s0355,sacrum,0.3532,0.28843864150532955,0.5141528535063102,0.7299997739500877,0.4415611324447582,1
s0355,small_bowel,0.7541,0.7539936722311635,0.8086128715171783,0.8721041176981863,0.11811044546702276,1
s0355,spinal_cord,0.874,0.9041367314518478,0.896531196368789,0.9074788937683604,0.0033421623165126313,0
s0355,spleen,0.9176,0.6898574654681818,0.8210313404918993,0.8950278554263685,0.2051703899581867,0
s0355,stomach,0.8786,0.868425041266034,0.8912798905278345,0.9027099611377197,0.03428491987168569,1
s0355,vertebrae,0.8116,0.8649664959627379,0.8507850995208974,0.910253440414616,0.045286944451878086,0
s0547,adrenal_gland_left,0.7017,0.41868596438570105,0.5908521807881729,0.6468221195546613,0.22813615516896024,0
s0547,adrenal_gland_right,0.8118,0.30276459603631134,0.5288395106052076,0.7125131243222022,0.4097485282858908,0
s0547,aorta,0.9154,0.896286631482742,0.8995168210663409,0.9118331552203003,0.015546523737558271,0
s0547,autochthon_left,0.8861,0.8690437978896182,0.8266751045512154,0.9213211291505804,0.052277331260962234,1
s0547,autochthon_right,0.8882,0.8415011463611268,0.8125941394443664,0.9188591921460918,0.07735804578496497,1
s0547,clavicula_left,0.7015,0.2780500879283353,0.5081272302634183,0.632746143378982,0.35469605545064675,0
s0547,clavicula_right,0.746,0.4829412489017916,0.5366817692338713,0.6527494102029345,0.16980816130114296,0
s0547,colon,0.8442,0.7042374846346466,0.8091668093787859,0.8935990400938844,0.18936155545923772,1
s0547,duodenum,0.8396,0.5149671560797924,0.6589217566914651,0.8082813291490639,0.29331417306927154,0
s0547,esophagus,0.8007,0.6726919689411869,0.6945047369651319,0.7782393297853575,0.1055473608441706,0
s0547,gallbladder,0.8858,0.5995770344848089,0.7046544117949763,0.7889441122826125,0.1893670777978036,0
s0547,heart,0.9111,0.8134343250523793,0.8448963661592206,0.9040878298092565,0.09065350475687717,0
s0547,humerus_left,0.8437,0.7059820649094185,0.7357800746751639,0.8106760229926782,0.10469395808325965,0
s0547,humerus_right,0.8281,0.755760950257729,0.8537423439474618,0.8715617436894796,0.11580079343175054,1
s0547,inferior_vena_cava,0.8235,0.6547687365443272,0.7304546311618074,0.8185246484736822,0.163755911929355,0
s0547,intervertebral_discs,0.7962,0.5822572226792384,0.7496850590931752,0.7943623013088106,0.21210507862957217,0
s0547,kidney_left,0.9196,0.5107482561116401,0.8418856258993818,0.8263408670771931,0.315592610965553,0
s0547,kidney_right,0.8761,0.21229787583298335,0.5983050389274588,0.7401316605489839,0.5278337847160006,0
s0547,liver,0.9523,0.9206904300117886,0.9488747705431809,0.9435287239121164,0.022838293900327766,0
s0547,lung_left,0.9564,0.7906872976498278,0.8908191934477843,0.935817872263523,0.14513057461369516,0
s0547,lung_right,0.9713,0.8395891497636931,0.9439342154311712,0.9638011855696531,0.12421203580595996,0
s0547,pancreas,0.8398,0.8728538409491208,0.8757626776752657,0.8893262131079545,0.01647237215883368,0
s0547,portal_vein_and_splenic_vein,0.7097,0.5468012952873189,0.6032906866503435,0.7291701531803788,0.1823688578930599,1
s0547,scapula_left,0.6506,0.6599437228537082,0.7117985748014025,0.7688256436275326,0.10888192077382441,0
s0547,scapula_right,0.731,0.5063804231125617,0.6402180168443841,0.760926617277462,0.2545461941649003,1
s0547,small_bowel,0.8835,0.5859110486396121,0.7274060145210871,0.7839678715755533,0.19805682293594118,0
s0547,spinal_cord,0.87,0.7664232076622979,0.8339917721340416,0.8384721755972226,0.07204896793492477,0
s0547,spleen,0.9495,0.8826419532118647,0.921971382659242,0.9315793885508565,0.048937435338991864,0
s0547,stomach,0.8655,0.8698154043927805,0.8793172989827268,0.9041179937020641,0.03430258930928365,0
s0547,vertebrae,0.8407,0.6889870240426402,0.7905919652654917,0.8312222973947508,0.1422352733521106,0
s0592,aorta,0.7474,0.48252447368655266,0.7107537003628968,0.8529750196691975,0.3704505459826449,1
s0592,autochthon_left,0.8523,0.7268436084093476,0.8976437892392636,0.9226924666486056,0.19584885823925802,1
s0592,autochthon_right,0.8178,0.8269192377133375,0.9189213290908259,0.9174416728144643,0.09052243510112679,0
s0592,colon,0.4931,0.08453100428744659,0.2284672003421848,0.6015180091200485,0.516987004832602,1
s0592,gluteus_maximus_right,0.0,0.019876064290109945,0.12146081840171781,0.47906501239735855,0.4591889481072486,0
s0592,hip_left,0.5507,0.2641449411182334,0.6836794522087204,0.809418279763352,0.5452733386451186,1
s0592,hip_right,0.3349,0.45083195229280726,0.6651909462557057,0.7618831480919755,0.3110511957991683,0
s0592,iliac_artery_left,0.0,0.0,0.1655483283926625,0.5287759077448622,0.5287759077448622,1
s0592,iliac_artery_right,0.0,0.03165151935210068,0.15123844969878072,0.4906913212869793,0.4590398019348786,0
s0592,iliac_vena_left,0.3029,0.0,0.07753325432066709,0.4374556493938576,0.4374556493938576,1
s0592,iliopsoas_left,0.837,0.5916410371066083,0.8661249954369035,0.9115790630931693,0.31993802598656096,1
s0592,iliopsoas_right,0.8773,0.5769981211760633,0.8025168901412139,0.8792275809716189,0.3022294597955556,1
s0592,inferior_vena_cava,0.4216,0.19827956307590794,0.5159716600811863,0.6941523752681393,0.4958728121922314,1
s0592,intervertebral_discs,0.8689,0.6561063926432831,0.7621257144559451,0.8637637795451458,0.20765738690186275,0
s0592,sacrum,0.8505,0.8032517209153544,0.8486104389611747,0.8887993959018754,0.08554767498652105,1
s0592,spinal_cord,0.8913,0.8412850256326949,0.7893829024591995,0.8599304451709497,0.018645419538254826,0
s0592,vertebrae,0.906,0.7716019457135739,0.8310672196981541,0.887679282517267,0.11607733680369314,0
s0293,adrenal_gland_left,0.6494,0.10621768094268563,0.5145461188094516,0.7105617479561801,0.6043440670134945,1
s0293,adrenal_gland_right,0.5699,0.08009615970663118,0.4084728888488132,0.5854235656297893,0.5053274059231581,1
s0293,aorta,0.8227,0.6937144376952782,0.8030200354619142,0.8320990649321318,0.13838462723685363,1
s0293,autochthon_left,0.9396,0.8878265269008148,0.9147662686901451,0.9237285508362046,0.03590202393538988,0
s0293,autochthon_right,0.9408,0.8715234570073858,0.9073409735516181,0.9206857598316778,0.049162302824292015,0
s0293,colon,0.8157,0.2577667639856587,0.520362138259865,0.7391141974907913,0.48134743350513265,0
s0293,duodenum,0.5757,0.5401015895552237,0.7741222910968738,0.7940913947191016,0.2539898051638779,1
s0293,esophagus,0.73,0.5745131872286801,0.7365403897469713,0.7255275410260815,0.15101435379740147,0
s0293,gallbladder,0.5723,0.41266778882903987,0.6323510845035973,0.7282705417084998,0.31560275287945994,1
s0293,heart,0.9323,0.8642495791646309,0.9090142760182359,0.906612543816765,0.04236296465213418,0
s0293,iliopsoas_left,0.7476,0.7113391790011104,0.7922739058897748,0.8405022305973321,0.12916305159622166,1
s0293,iliopsoas_right,0.5736,0.2671525737314128,0.5224286235878189,0.6724814673806175,0.4053288936492047,1
s0293,inferior_vena_cava,0.8267,0.8032807203263778,0.7776884874792063,0.8354353808298884,0.03215466050351068,1
s0293,intervertebral_discs,0.7873,0.6668010081864236,0.7835487571495063,0.794696724719458,0.12789571653303433,1
s0293,kidney_left,0.863,0.8009449776915506,0.8491345968180813,0.8772918734100469,0.07634689571849629,1
s0293,kidney_right,0.7897,0.7872402310699871,0.8345115250151351,0.8693656680562443,0.08212543698625718,1
s0293,liver,0.8878,0.8228566480222295,0.8723625160465492,0.916426374319619,0.09356972629738958,1
s0293,lung_left,0.9477,0.9231351024192007,0.9435757743992352,0.9437173992438174,0.020582296824616653,0
s0293,lung_right,0.9575,0.8524874630643908,0.9334341633543185,0.9535359233991321,0.10104846033474124,0
s0293,pancreas,0.5089,0.4202266196317307,0.5611914094293625,0.7687849517978212,0.34855833216609056,1
s0293,portal_vein_and_splenic_vein,0.2925,0.06900917500357677,0.06449026843973442,0.2920198745157135,0.2230106995121367,0
s0293,small_bowel,0.631,0.4250088276824269,0.7766861217985217,0.8155541208846292,0.39054529320220227,1
s0293,spinal_cord,0.8447,0.8597942416199924,0.7987343952917876,0.8694880247524054,0.00969378313241298,0
s0293,spleen,0.8241,0.6346580517815538,0.7631905142519503,0.8399554623605194,0.20529741057896567,1
s0293,stomach,0.8737,0.5534139539789609,0.6417192596951141,0.8602372840054586,0.30682333002649775,0
s0293,vertebrae,0.8597,0.8102214037829335,0.809579538579011,0.8373048925661994,0.02708348878326594,0
s0280,colon,0.0577,0.29874122899428995,0.46271485241634747,0.6366154744176094,0.3378742454233194,0
s0280,femur_left,0.897,0.684883198128601,0.8941025047878738,0.9207065756257479,0.23582337749714688,1
s0280,femur_right,0.9043,0.7775721112488861,0.861254432829683,0.9227925442898934,0.1452204330410073,1
s0280,gluteus_maximus_left,0.8913,0.641879323906392,0.8659214968382262,0.9115277850435015,0.2696484611371095,1
s0280,gluteus_maximus_right,0.8778,0.7985265196344277,0.8585220493868624,0.9212737749790239,0.12274725534459618,1
s0280,hip_left,0.8087,0.5167345857355291,0.5245843757278331,0.6861942731586479,0.1694596874231188,0
s0280,hip_right,0.8081,0.799709398020004,0.8199962306289197,0.8545644020441127,0.0548550040241087,1
s0280,iliac_artery_left,0.8,4.966961553280304e-20,0.007809417843608715,0.42051593999295944,0.42051593999295944,0
s0280,iliac_artery_right,0.7455,4.966961553280304e-20,0.21014219641958948,0.5794038876245562,0.5794038876245562,0
s0280,iliac_vena_left,0.7011,0.0,0.10898806992202827,0.4930546171429464,0.4930546171429464,0
s0280,iliac_vena_right,0.6641,0.0,0.17671734946136203,0.481138853260835,0.481138853260835,0
s0280,iliopsoas_left,0.6433,0.4166117217061024,0.7284953664266058,0.7641377886504432,0.34752606694434085,1
s0280,iliopsoas_right,0.6091,0.6245776665766514,0.7909263974615734,0.8542426041603322,0.22966493758368078,0
s0280,prostate,0.2454,0.4502057898462251,0.6265064369748831,0.733650625214867,0.2834448353686419,0
s0280,urinary_bladder,0.0,0.2212256136625099,0.18056850684751893,0.5557743039954733,0.3345486903329634,0
s0385,aorta,0.0,0.19636990027172746,0.11323536682271572,0.36427979725501153,0.16790989698328407,0
s0385,autochthon_left,0.0,0.3611714299635649,0.6431526545186924,0.822615931320176,0.4614445013566111,0
s0385,autochthon_right,0.0,0.44308710348234576,0.7255552517519178,0.8205675002627318,0.3774803967803861,0
s0385,intervertebral_discs,0.799,0.6133862927463231,0.8126926437095257,0.8250403297327585,0.21165403698643548,1
s0385,lung_left,0.0,6.399959079274298e-20,0.0,0.41154136352771914,0.41154136352771914,0
s0385,spinal_cord,0.8672,0.8192114324829393,0.8478424680895188,0.8672259635460446,0.04801453106310538,1
s0385,vertebrae,0.8571,0.6477881396841316,0.8538892143138062,0.8825026212987117,0.23471448161458008,1
s0594,brain,0.9773,0.8140841650386659,0.9447024747703087,0.9694747995200443,0.15539063448137846,0
s0594,intervertebral_discs,0.6294,0.49218014285280254,0.5220183511667431,0.7184982057450988,0.22631806289229628,1
s0594,spinal_cord,0.7937,0.7640514368605852,0.8184546625826566,0.8003558670217001,0.03630443016111495,1
s0594,vertebrae,0.7012,0.6244320548955066,0.6783169303502713,0.7867161275697988,0.16228407267429223,1
s0287,adrenal_gland_left,0.4325,0.1911337705915945,0.5052229986609696,0.6492215306040073,0.4580877600124128,1
s0287,adrenal_gland_right,0.5156,0.16942689130017316,0.28056237138094026,0.6338072161090968,0.46438032480892366,1
s0287,aorta,0.6058,0.6171198575405525,0.7051696334109593,0.7996277846467504,0.1825079271061979,0
s0287,autochthon_left,0.9339,0.8829309094349711,0.9346809373873797,0.9263654922321525,0.043434582797181376,0
s0287,autochthon_right,0.9365,0.87383182701252,0.9200736717372657,0.9248406768893971,0.05100884987687704,0
s0287,colon,0.7172,0.6552403231942954,0.8334634721429143,0.8768392253715027,0.22159890217720735,1
s0287,duodenum,0.6036,0.33551129752362835,0.375147220619829,0.6190112785655686,0.28349998104194024,1
s0287,esophagus,0.4442,0.24164338532701055,0.7006287819634819,0.7446969784603912,0.5030535931333806,1
s0287,gallbladder,0.3585,0.07719482719682039,0.5257893346781252,0.7436555044515132,0.6664606772546928,1
s0287,heart,0.8309,0.1968076750195073,0.4227993096208685,0.6874722473972347,0.49066457237772737,0
s0287,hip_right,0.6052,0.1742206281473665,0.44546648289727175,0.726221996919417,0.5520013687720505,1
s0287,humerus_left,0.6813,0.3370702170446488,0.6849839237891485,0.7241317904719436,0.38706157342729486,1
s0287,humerus_right,0.6926,0.49426463242476976,0.6172124866620341,0.7488950735297754,0.2546304411050056,1
s0287,iliac_artery_left,0.7902,0.3260837653000596,0.723693330199552,0.7717760022861059,0.44569223698604626,0
s0287,iliac_artery_right,0.5304,0.3508100787998905,0.6948119285593776,0.7529514278061311,0.4021413490062406,1
s0287,iliac_vena_left,0.4706,6.37407652583502e-20,0.0927322063951533,0.4618451545494581,0.4618451545494581,0
s0287,iliac_vena_right,0.6227,0.30761129001836096,0.630322896131378,0.7769305448685372,0.4693192548501762,1
s0287,iliopsoas_left,0.7298,0.6979005408347919,0.7487036741985117,0.8496660594625506,0.15176551862775867,1
s0287,iliopsoas_right,0.7369,0.6749299413836796,0.7874720122803104,0.8495541061667675,0.17462416478308795,1
s0287,inferior_vena_cava,0.8229,0.8015725435406338,0.7910935537649219,0.855625563800607,0.05405302025997316,1
s0287,intervertebral_discs,0.8133,0.7041276441224519,0.7751806325303829,0.8194527681097903,0.11532512398733841,1
s0287,kidney_left,0.8544,0.6356579829210462,0.733643426435109,0.8696860318709465,0.23402804894990026,1
s0287,kidney_right,0.8614,0.6572473502784404,0.7104312656109901,0.8665134837324071,0.20926613345396672,1
s0287,liver,0.9309,0.8812546642488361,0.9064161392210784,0.9217577700424248,0.04050310579358862,0
s0287,lung_left,0.9371,0.8643385145261673,0.9241184097020644,0.9350855804332927,0.07074706590712543,0
s0287,lung_right,0.9406,0.7794801507233613,0.844981603925609,0.8809999865960946,0.10151983587273328,0
s0287,pancreas,0.3283,0.5668898006567151,0.6192304608373261,0.7890786096557417,0.2221888089990266,0
s0287,portal_vein_and_splenic_vein,0.7196,0.4084947174537933,0.5428633880733161,0.6293256724982785,0.22083095504448524,0
s0287,small_bowel,0.4648,0.5283798644605265,0.6857645540103138,0.8466642520116496,0.3182843875511231,0
s0287,spinal_cord,0.8728,0.862149618481501,0.8602739640745044,0.8708220989072374,0.008672480425736429,0
s0287,spleen,0.8304,0.6353636826700625,0.752805946329587,0.883764651401214,0.24840096873115147,1
s0287,stomach,0.814,0.7850862983197905,0.8125244842313369,0.9021755598648246,0.11708926154503407,1
s0287,vertebrae,0.8695,0.6735225432129253,0.8407328214988504,0.8601888259600411,0.18666628274711583,0
s0027,brain,0.9609,0.9530295368460219,0.9885086585418491,0.9736240098362899,0.020594472990268065,1
s0027,spinal_cord,0.6059,0.4018341292649058,0.7972107403055197,0.7552920775024445,0.35345794823753873,1
s0027,vertebrae,0.0,0.23400242838744761,0.26827976152811817,0.4642057747747076,0.23020334638725998,0
s0031,adrenal_gland_left,0.5866,0.48734244737440563,0.5821475484825468,0.6965687684502788,0.2092263210758732,1
s0031,adrenal_gland_right,0.3861,0.11699472666225376,0.16059625748638626,0.4221963857120832,0.30520165904982943,1
s0031,aorta,0.8799,0.8271753332737419,0.822566186252102,0.8900330620520983,0.06285772877835638,1
s0031,autochthon_left,0.9195,0.9353539330121764,0.94797848086743,0.9381789506741262,0.002825017661949758,0
s0031,autochthon_right,0.9277,0.8050228163103608,0.9126518901493411,0.9358081347935139,0.1307853184831531,1
s0031,colon,0.7536,0.6516714681002581,0.7661709828988549,0.8911273698925579,0.2394559017922998,1
