subject,organ,iou,fam,raw_lo,raw_hi,cqr_lo,cqr_hi,mondrian_lo,mondrian_hi,q50
s0307,femur_right,0.7448,pelvic_bone,0.7275004120169367,0.8022543227205393,0.6847039916750146,0.8450507430624614,0.6700843600514027,0.8596703746860733,0.725842244547647
s0307,gallbladder,0.8394,solid_abdominal,0.7016638641559152,0.7966184600017877,0.6588674438139931,0.8394148803437098,0.6127473513174446,0.8855349728402583,0.7289697833977367
s0307,gluteus_maximus_left,0.6597,muscle,0.5952741705150905,0.8363379451235872,0.5524777501731684,0.8791343654655093,0.577327144346687,0.8542849712919907,0.7968121501462379
s0307,gluteus_maximus_right,0.6355,muscle,0.588965712564287,0.8431567878091417,0.5461692922223649,0.8859532081510638,0.5710186863958835,0.8611038139775452,0.7865213050188296
s0307,gluteus_medius_right,0.0,muscle,2.9635523687975667e-19,0.7600231809823217,0.0,0.8028196013242438,0.0,0.7779702071507252,0.13433451992815457
s0307,gluteus_minimus_right,0.0,muscle,0.6972843681861308,0.7839316347599268,0.6544879478442087,0.8267280551018489,0.6793373420177273,0.8018786609283303,0.7380241284861473
s0307,heart,0.875,heart,0.8564251808947182,0.8958616389788784,0.8136287605527961,0.9386580593208005,0.8136287605527961,0.9386580593208005,0.8967995995399274
s0307,hip_left,0.7934,pelvic_bone,0.7589512959955201,0.8278956717515821,0.716154875653598,0.8706920920935042,0.7015352440299861,0.8853117237171161,0.7933061563349225
s0307,hip_right,0.8257,pelvic_bone,0.7868031816748423,0.8261795029906941,0.7440067613329202,0.8689759233326162,0.7293871297093083,0.8835955549562281,0.7824201591046032
s0307,humerus_left,0.3719,shoulder_bone,0.7049756789175345,0.7852423437363232,0.6621792585756124,0.8280387640782453,0.5843211333658828,0.905896889287975,0.6610550507384453
s0307,humerus_right,0.6969,shoulder_bone,0.7838163023992885,0.799614043478509,0.7410198820573664,0.842410463820431,0.6631617568476367,0.9202685890301607,0.7599489530354461
s0307,iliac_vena_right,0.0,great_vessel,2.9635523687975667e-19,0.7817740505617529,0.0,0.824570470903675,0.0,0.8750044689142992,0.15064521269570275
s0307,iliopsoas_left,0.8711,muscle,0.8282131756907797,0.858690212235449,0.7854167553488576,0.901486632577371,0.8102661495223762,0.8766372384038524,0.8508017911716615
s0307,iliopsoas_right,0.8296,muscle,0.8013544963641415,0.8563944109825778,0.7585580760222194,0.8991908313245,0.783407470195738,0.8743414371509813,0.8446299805069927
s0307,intervertebral_discs,0.816,vertebrae,0.7468034596928949,0.8308273925031274,0.7040070393509728,0.8736238128450495,0.7150006255727042,0.8626302266233181,0.8170924068839742
s0307,kidney_left,0.8256,urinary,0.7744886281525138,0.8035174941416545,0.7316922078105917,0.8463139144835766,0.7495732995950237,0.8284328226991446,0.7716664893102029
s0307,liver,0.9165,solid_abdominal,0.8593534231957557,0.931733784801916,0.8165570028538336,0.9745302051438381,0.7704369103572851,1.0,0.8583269105725084
s0307,lung_left,0.9438,lung,0.909256614119663,0.9497055920339005,0.8664601937777409,0.9925020123758226,0.6809040923635785,1.0,0.9529862170777539
s0307,lung_right,0.9613,lung,0.9568093850831686,0.9493034879297176,0.9140129647412465,0.9920999082716397,0.7284568633270843,1.0,0.9550557376558433
s0307,portal_vein_and_splenic_vein,0.8689,great_vessel,0.7674668583536368,0.7747806215067399,0.7246704380117147,0.817577041848662,0.6742364400010905,0.8680110398592862,0.7390516087641233
s0307,sacrum,0.7949,pelvic_bone,0.5573317394992793,0.8276719453406586,0.5145353191573572,0.8704683656825807,0.49991568753374527,0.8850879973061926,0.7994306835440406
s0307,small_bowel,0.6401,digestive,0.6704239697254223,0.8208626729501998,0.6276275493835002,0.8636590932921219,0.646552527557324,0.8447341151182981,0.7437353575343235
s0307,spinal_cord,0.8679,neuro,0.7958545844396864,0.8881734075172271,0.7530581640977643,0.9309698278591492,0.746460207290814,0.9375677846660995,0.8175030313577497
s0307,spleen,0.9155,solid_abdominal,0.6753385821629375,0.872170547098951,0.6325421618210154,0.9149669674408731,0.5864220693244669,0.9610870599374216,0.7956350324379576
s0307,stomach,0.8009,digestive,0.8316975513547202,0.8483241976078411,0.7889011310127981,0.8911206179497632,0.8078261091866219,0.8721956397759394,0.8417211251034715
s0307,urinary_bladder,0.0,urinary,2.9635523687975667e-19,0.8171019536280792,0.0,0.8598983739700014,0.0,0.8420172821855694,0.12445296468472775
s0307,vertebrae,0.8713,vertebrae,0.8255660354888393,0.8729230406517063,0.7827696151469172,0.9157194609936284,0.7937632013686486,0.904725874771897,0.8475962901468034
s0007,adrenal_gland_left,0.7614,urinary,0.5804252630566059,0.8245339668646664,0.5500411835878155,0.8549180463334568,0.5536762381308044,0.851282991790468,0.7461971591619181
s0007,adrenal_gland_right,0.7925,urinary,2.605875389923214e-19,0.7994048791939973,0.0,0.8297889586627877,0.0,0.8261539041197988,0.19334515524936421
s0007,aorta,0.8988,great_vessel,0.831087076774601,0.8707744642722856,0.8007029973058106,0.901158543741076,0.7686025902485607,0.9332589507983259,0.8350981124782877
s0007,autochthon_left,0.9405,muscle,0.8778096153562804,0.9364680077070382,0.84742553588749,0.9668520871758286,0.7773148294731375,1.0,0.9296048694228063
s0007,autochthon_right,0.9352,muscle,0.8771182755863307,0.9286531907465496,0.8467341961175403,0.95903727021534,0.7766234897031877,1.0,0.9291786471793362
s0007,colon,0.8524,digestive,0.7006218009984254,0.8871519975438699,0.670237721529635,0.9175360770126603,0.6871738063444754,0.9005999921978198,0.8569496257111517
s0007,duodenum,0.7412,digestive,0.7920810971654404,0.8801704121967511,0.76169701769665,0.9105544916655415,0.7786331025114904,0.893618406850701,0.8338831823213744
s0007,esophagus,0.8027,digestive,0.5320448375187549,0.7718249974200604,0.5016607580499645,0.8022090768888508,0.5185968428648049,0.7852729920740104,0.6359861920627481
s0007,gallbladder,0.8352,solid_abdominal,0.7675438535322113,0.8524804870465298,0.7371597740634209,0.8828645665153202,0.7271034039185797,0.8929209366601614,0.8220972952815199
s0007,gluteus_medius_left,0.8696,muscle,0.5916117638604232,0.8439203918784479,0.5612276843916328,0.8743044713472383,0.49111697797728027,0.9444151777615909,0.7493558348492929
s0007,gluteus_medius_right,0.5988,muscle,0.46198070044443174,0.8173822661856429,0.43159662097564133,0.8477663456544333,0.36148591456128876,0.9178770520687859,0.1970950847221183
s0007,heart,0.9476,heart,0.5418454627232512,0.924082536441833,0.5114613832544608,0.9544666159106234,0.5153426511508662,0.950585348014218,0.9159168663745018
s0007,hip_left,0.6057,pelvic_bone,0.4568123724791594,0.808520514491562,0.426428293010369,0.8389045939603524,0.4330397906498251,0.8322930963208963,0.6483943372688115
s0007,hip_right,0.7459,pelvic_bone,0.505954804482322,0.8096291899814677,0.4755707250135316,0.8400132694502581,0.4821822226529877,0.833401771810802,0.6574343642892566
s0007,iliac_artery_left,0.7729,great_vessel,0.5608358988114032,0.8371703370902365,0.5304518193426128,0.8675544165590269,0.49835141228536284,0.8996548236162768,0.39548604557746786
s0007,iliac_artery_right,0.5865,great_vessel,2.605875389923214e-19,0.7850480643362805,0.0,0.8154321438050709,0.0,0.8475325508623208,0.2495602425262895
s0007,iliac_vena_left,0.701,great_vessel,2.605875389923214e-19,0.8087925716438608,0.0,0.8391766511126512,0.0,0.8712770581699011,0.07901740400241994
s0007,iliac_vena_right,0.8582,great_vessel,0.28003250367884763,0.812858988867444,0.24964842421005723,0.8432430683362344,0.2175480171528073,0.8753434753934843,0.14808644491040604
s0007,iliopsoas_left,0.8565,muscle,0.7861470710264665,0.8933617006913237,0.7557629915576761,0.9237457801601141,0.6856522851433235,0.9938564865744667,0.8961002232141959
s0007,iliopsoas_right,0.8567,muscle,0.8017131738340553,0.8944440335074282,0.7713290943652649,0.9248281129762186,0.7012183879509123,0.9949388193905712,0.8719178303566109
s0007,inferior_vena_cava,0.6253,great_vessel,0.7816699380825548,0.8704137450606589,0.7512858586137644,0.9007978245294493,0.7191854515565145,0.9328982315866993,0.8031323852857696
s0007,intervertebral_discs,0.803,vertebrae,0.8012936811722413,0.8983343630266813,0.7709096017034509,0.9287184424954718,0.7856648650996303,0.9139631790992924,0.8707446807611928
s0007,kidney_left,0.8637,urinary,0.7894987123514853,0.88595735921588,0.7591146328826949,0.9163414386846704,0.7627496874256837,0.9127063841416816,0.9014859620032661
s0007,kidney_right,0.8603,urinary,0.8226316065488126,0.9049090380921976,0.7922475270800222,0.935293117560988,0.7958825816230111,0.9316580630179991,0.9033347631594825
s0007,liver,0.948,solid_abdominal,0.858276099527378,0.9579963446727126,0.8278920200585876,0.988380424141503,0.8178356499137465,0.9984367942863441,0.9208111341212458
s0007,lung_left,0.9521,lung,0.8583483776422193,0.9450697503386755,0.8279642981734289,0.9754538298074659,0.8429284360909154,0.9604896918899793,0.9312685529629631
s0007,lung_right,0.9434,lung,0.8718119269614709,0.968259109465916,0.8414278474926805,0.9986431889347064,0.856391985410167,0.9836790510172199,0.9406823234890285
s0007,pancreas,0.8293,solid_abdominal,0.7532628945374512,0.8775603356957995,0.7228788150686608,0.9079444151645899,0.7128224449238196,0.9180007853094311,0.8686016538885685
s0007,portal_vein_and_splenic_vein,0.7346,great_vessel,0.44015320931387825,0.7733898440085537,0.40976912984508784,0.8037739234773441,0.3776687227878379,0.835874330534594,0.6137563113526212
s0007,small_bowel,0.893,digestive,0.7813029453091893,0.8928301493061495,0.7509188658403989,0.9232142287749399,0.7678549506552393,0.9062781439600994,0.8651057969941935
s0007,spinal_cord,0.8188,neuro,0.8044388588661062,0.887468501689043,0.7740547793973158,0.9178525811578334,0.7332655235428468,0.9586418370123024,0.8442842091724054
s0007,spleen,0.9168,solid_abdominal,0.808099269555874,0.9032820124348109,0.7777151900870836,0.9336660919036013,0.7676588199422424,0.9437224620484425,0.904871089776068
s0007,stomach,0.8883,digestive,0.8148590920114387,0.8833346211000553,0.7844750125426483,0.9137187005688457,0.8014110973574887,0.8967826157540053,0.8628172326719447
s0007,vertebrae,0.8468,vertebrae,0.8244283539669338,0.9133059414404754,0.7940442744981434,0.9436900209092658,0.8087995378943228,0.9289347575130864,0.8645071711394368
s0009,adrenal_gland_right,0.6812,urinary,2.9374707187933783e-19,0.7522175030044413,0.0,0.768713974669085,0.0001262215777110279,0.7520912814267303,0.06847696071529119
s0009,aorta,0.9251,great_vessel,0.867658208846457,0.8932493846455483,0.8511617371818133,0.9097458563101919,0.8511617371818133,0.9097458563101919,0.8199546176639245
s0009,autochthon_left,0.9415,muscle,0.8607903797635813,0.9455040084496634,0.8442939080989377,0.962000480114307,0.8279036242364927,0.9783907639767521,0.9199629569545953
s0009,autochthon_right,0.944,muscle,0.8936500114836768,0.9403241953636658,0.8771535398190332,0.9568206670283095,0.8607632559565882,0.9732109508907545,0.9396718640921614
s0009,colon,0.9007,digestive,0.7940013803154325,0.8819310341675665,0.7775049086507889,0.8984275058322101,0.7658711155798409,0.9100612989031581,0.8600845168692995
s0009,duodenum,0.7788,digestive,0.7366848032509227,0.8211531366064272,0.720188331586279,0.8376496082710708,0.708554538515331,0.8492834013420189,0.7533242905876635
s0009,esophagus,0.8847,digestive,0.9095977204280038,0.7870715111698122,0.8931012487633602,0.8035679828344559,0.8814674556924121,0.8152017759054039,0.8459913671639205
s0009,gallbladder,0.8686,solid_abdominal,0.7682628413125957,0.8059001886508821,0.7517663696479521,0.8223966603155257,0.7517029895057942,0.8224600404576836,0.7642530917890286
s0009,gluteus_medius_left,0.0,muscle,2.9374707187933783e-19,0.7654682603865394,0.0,0.781964732051183,0.0,0.798355015913628,0.07059347160181245
s0009,heart,0.9108,heart,0.6791291837093288,0.9237880508185439,0.6626327120446852,0.9402845224831875,0.6626327120446852,0.9402845224831875,0.7878519318554623
s0009,hip_left,0.8053,pelvic_bone,0.18418965661479159,0.7816944240781941,0.16769318495014796,0.7981908957428377,0.13812426317484483,0.8277598175181409,0.603557116515091
s0009,hip_right,0.7874,pelvic_bone,0.06619494517767259,0.7863175014021793,0.04969847351302896,0.8028139730668229,0.020129551737725834,0.832382894842126,0.5857283083576724
s0009,iliac_artery_left,0.8602,great_vessel,2.9374707187933783e-19,0.7822761879213758,0.0,0.7987726595860194,0.0,0.7987726595860194,0.2034860621705297
s0009,iliac_artery_right,0.7606,great_vessel,2.9374707187933783e-19,0.8033148442569036,0.0,0.8198113159215472,0.0,0.8198113159215472,0.0725754349915557
s0009,iliac_vena_left,0.0,great_vessel,2.9374707187933783e-19,0.812132249774959,0.0,0.8286287214396026,0.0,0.8286287214396026,0.07616165420809601
s0009,iliac_vena_right,0.8852,great_vessel,2.9374707187933783e-19,0.8155438123826798,0.0,0.8320402840473234,0.0,0.8320402840473234,0.0624898933739754
s0009,iliopsoas_left,0.916,muscle,0.8797276073517477,0.8961313157010782,0.8632311356871041,0.9126277873657218,0.8468408518246591,0.9290180712281668,0.8917839971731123
s0009,iliopsoas_right,0.9085,muscle,0.8062139567961594,0.904086815036752,0.7897174851315157,0.9205832867013957,0.7733272012690707,0.9369735705638407,0.8733184670092865
s0009,inferior_vena_cava,0.8116,great_vessel,0.772532439779602,0.8719125183949881,0.7560359681149583,0.8884089900596317,0.7560359681149583,0.8884089900596317,0.7911128232400703
s0009,intervertebral_discs,0.8862,vertebrae,0.7570086255975822,0.8437982705621134,0.7405121539329386,0.8602947422267571,0.7159300636539156,0.88487683250578,0.8078126679090738
s0009,kidney_left,0.8267,urinary,0.8888551793899343,0.9349339777842315,0.8723587077252907,0.9514304494488751,0.8889814009676453,0.9348077562065205,0.9158877735042186
s0009,kidney_right,0.866,urinary,0.9129242373181236,0.8944851452434903,0.8964277656534799,0.910981616908134,0.9130504588958346,0.8943589236657793,0.9125359891738647
s0009,liver,0.9349,solid_abdominal,0.8681232663952514,0.9524700793016769,0.8516267947306078,0.9689665509663206,0.8515634145884499,0.9690299311084785,0.9348322593104557
s0009,lung_left,0.9654,lung,0.8798162671206102,0.955758309757646,0.8633197954559666,0.9722547814222896,0.8206065776696666,1.0,0.936860562150537
s0009,lung_right,0.9436,lung,0.8391265095790125,0.9420766211212211,0.8226300379143688,0.9585730927858648,0.7799168201280688,1.0,0.9079860824979205
s0009,pancreas,0.6996,solid_abdominal,0.7855166212411302,0.8905539144775283,0.7690201495764866,0.9070503861421719,0.7689567694343287,0.9071137662843298,0.8246506494001185
s0009,portal_vein_and_splenic_vein,0.9012,great_vessel,0.7560915170213571,0.8357941607645706,0.7395950453567135,0.8522906324292142,0.7395950453567135,0.8522906324292142,0.732759524773459
s0009,small_bowel,0.686,digestive,0.6574215375881884,0.8163895195243392,0.6409250659235448,0.8328859911889829,0.6292912728525968,0.8445197842599309,0.7269308798897053
s0009,spinal_cord,0.8782,neuro,0.8248231523047075,0.8722842141217234,0.8083266806400639,0.888780685786367,0.8077143915990592,0.8893929748273717,0.8501408743151373
s0009,spleen,0.8148,solid_abdominal,0.8874795066468287,0.9197348485175465,0.8709830349821851,0.9362313201821901,0.8709196548400272,0.936294700324348,0.9197405548452853
s0009,stomach,0.8933,digestive,0.8519381665541732,0.8897439361523123,0.8354416948895296,0.9062404078169559,0.8238079018185815,0.917874200887904,0.90556342588484
s0009,vertebrae,0.9216,vertebrae,0.8378777194670957,0.8846335673563631,0.821381247802452,0.9011300390210067,0.7967991575234291,0.9257121293000297,0.8737422639479502
s0311,adrenal_gland_left,0.0,urinary,2.605875389923214e-19,0.762228842315714,0.0,0.7926129217845044,0.0,0.7889778672415155,0.17237576445908417
s0311,adrenal_gland_right,0.7349,urinary,0.5802566340508806,0.7937120141888963,0.5498725545820902,0.8240960936576867,0.553507609125079,0.8204610391146978,0.5539496381832646
s0311,aorta,0.6998,great_vessel,0.6190782056453016,0.789117140172957,0.5886941261765112,0.8195012196417474,0.5565937191192613,0.8516016266989973,0.6516877047222247
s0311,autochthon_left,0.9177,muscle,0.9004728410841256,0.9397592686793325,0.8700887616153352,0.9701433481481229,0.7999780552009826,1.0,0.9380889770095678
s0311,autochthon_right,0.9041,muscle,0.9287543606878493,0.9271431423346855,0.8983702812190589,0.9575272218034759,0.8282595748047064,1.0,0.9385873769878648
s0311,colon,0.7391,digestive,0.6202807599228762,0.8454772725737217,0.5898966804540858,0.8758613520425121,0.6068327652689263,0.8589252672276717,0.7857069794620769
s0311,duodenum,0.7792,digestive,0.7384597246643038,0.8622957344985906,0.7080756451955134,0.892679813967381,0.7250117300103538,0.8757437291525406,0.8731110067830933
s0311,gluteus_medius_left,0.6722,muscle,0.5974766402663421,0.7854506941751187,0.5670925607975517,0.8158347736439091,0.4969818543831991,0.8859454800582617,0.6473690168208385
s0311,hip_left,0.7774,pelvic_bone,0.6273653378314841,0.8208707734811144,0.5969812583626937,0.8512548529499048,0.6035927560021498,0.8446433553104487,0.6609218605986222
s0311,hip_right,0.6757,pelvic_bone,0.6729131394618633,0.7951187135796585,0.6425290599930729,0.8255027930484489,0.649140557632529,0.8188912954089927,0.6518725231259237
s0311,iliopsoas_left,0.8716,muscle,0.790187470991507,0.8763296675385732,0.7598033915227166,0.9067137470073636,0.689692685108364,0.9768244534217162,0.8670198684609554
s0311,iliopsoas_right,0.8774,muscle,0.810322360103663,0.898010282107734,0.7799382806348726,0.9283943615765244,0.70982757422052,0.998505067990877,0.8916501146224378
s0311,inferior_vena_cava,0.7061,great_vessel,0.812015396773462,0.874244617396864,0.7816313173046716,0.9046286968656544,0.7495309102474217,0.9367291039229043,0.8418213189418096
s0311,intervertebral_discs,0.8764,vertebrae,0.8073959485720201,0.8801670470394651,0.7770118691032297,0.9105511265082555,0.7917671324994091,0.8957958631120762,0.8424842903804342
s0311,kidney_left,0.928,urinary,0.8333367942628289,0.8991801060233976,0.8029527147940385,0.929564185492188,0.8065877693370274,0.9259291309491992,0.9020038854791718
s0311,kidney_right,0.92,urinary,0.8987074247391955,0.9037894854540381,0.8683233452704051,0.9341735649228285,0.871958399813394,0.9305385103798397,0.8885513401904214
s0311,liver,0.8715,solid_abdominal,0.8360581911271766,0.9379043217525769,0.8056741116583862,0.9682884012213673,0.795617741513545,0.9783447713662085,0.9170000338783258
s0311,lung_left,0.6781,lung,0.7529026441024831,0.8855336803741968,0.7225185646336927,0.9159177598429872,0.7374827025511792,0.9009536219255007,0.888021292854047
s0311,lung_right,0.5217,lung,0.6838025624278522,0.8256339161905374,0.6534184829590618,0.8560179956593278,0.6683826208765483,0.8410538577418413,0.7491263575452121
s0311,pancreas,0.7878,solid_abdominal,0.6441501388519395,0.8208373105700981,0.6137660593831491,0.8512213900388885,0.6037096892383079,0.8612777601837297,0.7894099200175586
s0311,small_bowel,0.83,digestive,0.7472647499929459,0.9081863773034484,0.7168806705241555,0.9385704567722388,0.7338167553389959,0.9216343719573984,0.8725299709439074
s0311,spinal_cord,0.8724,neuro,0.86129208668392,0.8956474725413663,0.8309080072151296,0.9260315520101567,0.7901187513606606,0.9668208078646258,0.89145673154987
s0311,spleen,0.8917,solid_abdominal,0.814040687418951,0.8698183976902338,0.7836566079501606,0.9002024771590242,0.7736002378053194,0.9102588473038654,0.8803879826763705
