subject,organ,iou,pred_iou_HistGB,pred_iou_RandomForest
s0022,autochthon_left,0.8682,0.9148418816484368,0.8877614969576717
s0022,autochthon_right,0.7511,0.8495534758042504,0.8462948348124096
s0022,colon,0.7804,0.8042503211870213,0.8367389996031747
s0022,duodenum,0.75,0.6866259273858626,0.5469506523809528
s0022,esophagus,0.8139,0.7738817071976417,0.7675408111111112
s0022,femur_left,0.7504,0.7225403593041014,0.750920487301588
s0022,femur_right,0.725,0.7100399792558368,0.781119792460318
s0022,gluteus_maximus_left,0.6948,0.7968150595744338,0.7937414579365075
s0022,gluteus_maximus_right,0.5041,0.8857652291889493,0.8053481705026455
s0022,gluteus_medius_left,0.8636,0.8108291940633696,0.8035140067219818
s0022,gluteus_medius_right,0.8112,0.7664236102904083,0.8001452843915343
s0022,gluteus_minimus_left,0.8183,0.7808485577422973,0.7270973400793651
s0022,gluteus_minimus_right,0.7547,0.7680657982018151,0.761634266666667
s0022,heart,0.8492,0.8787640118100345,0.8804855234126983
s0022,hip_left,0.7158,0.7989620144360502,0.7987758415343912
s0022,hip_right,0.7392,0.7918344645836012,0.7993319355820108
s0022,humerus_left,0.6845,0.5694829966584072,0.5754946406084661
s0022,humerus_right,0.5045,0.11130056098161265,0.1622904492063492
s0022,iliac_artery_left,0.8025,0.6231074627122907,0.6949180884680134
s0022,iliac_artery_right,0.8079,0.6414782535447042,0.7000467804232802
s0022,iliac_vena_left,0.7524,0.8327055083096856,0.7641203589947092
s0022,iliac_vena_right,0.7946,0.8297017585175331,0.7919170847883596
s0022,iliopsoas_left,0.8785,0.8348180574525813,0.8455719892857144
s0022,iliopsoas_right,0.8859,0.8492138818733156,0.8503402420634922
s0022,inferior_vena_cava,0.709,0.75848225927273,0.7342693301587302
s0022,intervertebral_discs,0.7967,0.820984254546355,0.788961983333333
s0022,kidney_left,0.9151,0.8752571003422727,0.8730561128547383
s0022,liver,0.9355,0.9209112392430793,0.9233833285714284
s0022,lung_left,0.8842,0.9554364628060288,0.9295183152116409
s0022,lung_right,0.9371,0.9412145497799053,0.9315601616402125
s0022,pancreas,0.592,0.8853759523967156,0.799164238095238
s0022,portal_vein_and_splenic_vein,0.7895,0.58628451351756,0.6396025828042333
s0022,sacrum,0.7689,0.7626586712199465,0.781935846296296
s0022,small_bowel,0.761,0.8248408667296009,0.8414470678571426
s0022,spinal_cord,0.7666,0.7353122742611682,0.758139888756614
s0022,spleen,0.8852,0.8294638716187228,0.8252878506613759
s0022,stomach,0.9045,0.8952021934452609,0.8645718981481479
s0022,urinary_bladder,0.7518,0.8143869905643101,0.7848951058201062
s0022,vertebrae,0.8351,0.8381383903502286,0.8331794003968248
s0335,colon,0.7386,0.7105009064285306,0.714575791534392
s0335,femur_left,0.7853,0.7851045256832634,0.7870725403799906
s0335,femur_right,0.8697,0.8868690970321912,0.8366933402116407
s0335,gluteus_maximus_left,0.7429,0.798889538902317,0.7135644351851855
s0335,gluteus_maximus_right,0.6488,0.739861934722082,0.6604044611111104
s0335,gluteus_medius_left,0.8255,0.7806871770286287,0.7680163236892736
s0335,gluteus_minimus_left,0.63,0.7709983700296149,0.6891655958994714
s0335,gluteus_minimus_right,0.0,0.39855944158937356,0.2814285357142858
s0335,hip_left,0.7683,0.7606810671927924,0.7561043940476192
s0335,hip_right,0.8009,0.7736074023933723,0.7787018012265513
s0335,iliopsoas_left,0.7793,0.8204483650298436,0.7910725554353055
s0335,iliopsoas_right,0.6877,0.7768647175467942,0.7965069940476198
s0335,sacrum,0.7796,0.8583503936523255,0.7361480473544978
s0335,small_bowel,0.0285,0.5748308174500486,0.5913435449735449
s0335,urinary_bladder,0.6915,0.8280711937965097,0.8079271022486768
s0336,adrenal_gland_left,0.7037,0.8291448645618897,0.6082382182539685
s0336,adrenal_gland_right,0.7208,0.7847138275571909,0.6331216039682539
s0336,aorta,0.9142,0.9126052977676774,0.8747873931216933
s0336,autochthon_left,0.9587,0.9091975008318223,0.9139864654761902
s0336,autochthon_right,0.951,0.925049779553,0.9233569626984128
s0336,colon,0.8617,0.8225859041170495,0.8568407464285714
s0336,duodenum,0.8704,0.7957953814330055,0.8075747563492072
s0336,esophagus,0.8213,0.8119699960666543,0.7761719936507935
s0336,gallbladder,0.0,0.3641679467313519,0.16276944074074082
s0336,heart,0.9467,0.8787074472057441,0.8785157607142859
s0336,iliopsoas_left,0.9212,0.7684677476348655,0.7994665448412707
s0336,iliopsoas_right,0.939,0.7866086359250832,0.8192985210317467
s0336,inferior_vena_cava,0.8871,0.9177402767844192,0.8608253062169321
s0336,intervertebral_discs,0.7511,0.8578924927557842,0.846777573148148
s0336,kidney_left,0.9226,0.8854389400705661,0.861162415367966
s0336,kidney_right,0.9104,0.8593276542763535,0.8684976225108225
s0336,liver,0.9576,0.9201568166483889,0.9432982379629624
s0336,lung_left,0.9464,0.9265080934022967,0.8859102960317462
s0336,lung_right,0.9495,0.9073245689662484,0.8963144992063493
s0336,pancreas,0.8487,0.8579972838693395,0.7882190679894182
s0336,portal_vein_and_splenic_vein,0.8238,0.7685197895480189,0.7223960145502648
s0336,small_bowel,0.872,0.8637281593095417,0.8855062599206363
s0336,spinal_cord,0.8686,0.860397082111237,0.7953686962962971
s0336,spleen,0.9209,0.8403976818940543,0.8524707075396827
s0336,stomach,0.9124,0.8839318216221875,0.8846563358465611
s0336,vertebrae,0.8318,0.8998430386286119,0.852568844047619
s0343,autochthon_right,0.6139,0.8266327075880965,0.6732301244708992
s0343,colon,0.7695,0.7234114888641802,0.7437053551587297
s0343,femur_left,0.651,0.7424440117805161,0.7669916695526697
s0343,femur_right,0.7659,0.8238635859877159,0.8022060218013475
s0343,gluteus_maximus_left,0.777,0.7818357255692027,0.7281492248677248
s0343,gluteus_medius_left,0.8333,0.7534989215341951,0.7879579925685427
s0343,gluteus_medius_right,0.7958,0.8022101209205953,0.763003557142857
s0343,gluteus_minimus_left,0.766,0.7722434777097649,0.743942756349206
s0343,hip_left,0.6897,0.6221267231475306,0.7376128505050503
s0343,hip_right,0.7112,0.5699587605243326,0.6917751124098124
s0343,iliopsoas_left,0.8454,0.8227961651945058,0.7807607667748916
s0343,iliopsoas_right,0.7065,0.8000114856021617,0.7800349552669551
s0343,intervertebral_discs,0.3919,0.6987261680848458,0.6020718926286678
s0343,lung_left,0.0,0.19700045860242088,0.39939909087301595
s0343,sacrum,0.6286,0.6401489510568888,0.6116121167989417
s0343,urinary_bladder,0.9394,0.7587551109669725,0.7415056911375665
s0343,vertebrae,0.6245,0.7314260733580386,0.7383500857142855
s0351,adrenal_gland_left,0.8136,0.9116771154452394,0.759582131216931
s0351,adrenal_gland_right,0.7875,0.6559380831946382,0.5990533932539684
s0351,aorta,0.9124,0.8548779795711473,0.862083497222222
s0351,autochthon_left,0.9533,0.9484237360415716,0.9368746613756614
s0351,autochthon_right,0.949,0.9407616846402965,0.9366464632275131
s0351,colon,0.8715,0.8707331386132925,0.846178336507937
s0351,duodenum,0.8494,0.8275654837142726,0.8141106837301585
s0351,esophagus,0.85,0.8481119955964197,0.809244258730159
s0351,heart,0.8979,0.8892176158914374,0.8937262042328047
s0351,iliopsoas_left,0.894,0.8627652897294849,0.8713818634920636
s0351,iliopsoas_right,0.9058,0.8064504713396311,0.8441961182539681
s0351,inferior_vena_cava,0.9136,0.8709052658499173,0.8854812063492065
s0351,intervertebral_discs,0.8727,0.8615607431702902,0.8481954655122654
s0351,kidney_left,0.925,0.9306212487251169,0.9135209343915346
s0351,kidney_right,0.9268,0.9307835165689278,0.9197993509259256
s0351,liver,0.9599,0.944229956807076,0.936882919576719
s0351,lung_left,0.9681,0.9627344210638665,0.9539839682539688
s0351,lung_right,0.97,0.9744630391224522,0.9548630273809525
s0351,pancreas,0.8447,0.8976074091118951,0.8522511964285708
s0351,portal_vein_and_splenic_vein,0.8755,0.8100195120420531,0.7494430992063492
s0351,scapula_left,0.0,0.26000379546805935,0.2956455146825397
s0351,scapula_right,0.3893,0.37628716973676063,0.34415533835978857
s0351,small_bowel,0.8391,0.811445970014548,0.8546642646825404
s0351,spinal_cord,0.8994,0.8962185210020108,0.8860746281746034
s0351,spleen,0.9334,0.9415679468017929,0.931714622619047
s0351,stomach,0.9012,0.9014001620607841,0.8830040815656567
s0351,vertebrae,0.9198,0.898496494838085,0.8765721159090909
s0034,adrenal_gland_left,0.8083,0.7845139725885879,0.7615162078042332
s0034,adrenal_gland_right,0.8346,0.7419945349034418,0.7604442921957677
s0034,aorta,0.7867,0.7700958949489712,0.7607327817460315
s0034,autochthon_left,0.9336,0.9574871660890055,0.9161252595238099
s0034,autochthon_right,0.9314,0.9415912937904483,0.913326241269841
s0034,colon,0.8648,0.7940985447026715,0.8401732924603171
s0034,duodenum,0.8732,0.7883093646320906,0.769361980952381
s0034,inferior_vena_cava,0.7979,0.7157050236355518,0.7786731481481483
s0034,intervertebral_discs,0.7331,0.8018771447043718,0.7777554912698406
s0034,kidney_left,0.8744,0.8759563088926761,0.8802961649470895
s0034,kidney_right,0.8861,0.8890279753235727,0.8895372637566145
s0034,liver,0.9283,0.9250371092795104,0.9328223411375663
s0034,lung_left,0.8647,0.7203442842776902,0.73188883015873
s0034,lung_right,0.8235,0.6223090184061514,0.7019589190476194
s0034,pancreas,0.0,0.4254257507613169,0.2577585120370369
s0034,portal_vein_and_splenic_vein,0.7324,0.731451046633113,0.7027596652236651
s0034,small_bowel,0.6712,0.7841455989241665,0.7972891963564215
s0034,spinal_cord,0.807,0.7950166987846297,0.7751410988095231
s0034,spleen,0.8577,0.9266542459789812,0.907838230952381
s0034,stomach,0.5926,0.7655952836680713,0.7437295830808083
s0034,vertebrae,0.8893,0.8362397634522193,0.8493641724867725
s0357,aorta,0.8826,0.8180787179821838,0.8174961031746034
s0357,autochthon_left,0.9483,0.9367748040483764,0.926939180026455
s0357,autochthon_right,0.9447,0.9226919890055262,0.9238356907407407
s0357,colon,0.8652,0.8813212106734012,0.869493946296296
s0357,duodenum,0.7794,0.8047564065630062,0.8137374116161613
s0357,iliac_artery_right,0.0,0.22240482068829706,0.19211903174603176
s0357,iliopsoas_left,0.9226,0.9233017094326876,0.8977505350529096
s0357,iliopsoas_right,0.8894,0.9227498530795267,0.9111677386243386
s0357,inferior_vena_cava,0.9072,0.8538827742427271,0.8387694769841266
s0357,intervertebral_discs,0.8596,0.8573076609861938,0.8508245642857142
s0357,kidney_left,0.9382,0.9554702761633468,0.9180155575396826
s0357,kidney_right,0.9337,0.9350582500232524,0.9128033309523814
s0357,liver,0.9534,0.9519894847446306,0.9090503997354502
s0357,pancreas,0.8399,0.8561416690354631,0.8310437345238098
s0357,portal_vein_and_splenic_vein,0.8062,0.83628251328728,0.7332832958994706
s0357,small_bowel,0.8332,0.9357020545738256,0.9049178542328049
s0357,spinal_cord,0.8806,0.8844239692105829,0.8488419706349206
s0357,spleen,0.9172,0.8916943967443991,0.8773859074074083
s0357,stomach,0.8756,0.8618274995857081,0.8474125456349209
s0357,vertebrae,0.9029,0.8975768610037619,0.8945422682539685
s0360,adrenal_gland_left,0.7997,0.90684683024435,0.7866909784391538
s0360,adrenal_gland_right,0.7157,0.6768517290216152,0.5706175484126984
s0360,aorta,0.904,0.8559799436614706,0.8295021062289565
s0360,autochthon_left,0.9383,0.9222495665861875,0.9140775534391533
s0360,autochthon_right,0.9329,0.9271664529198854,0.9105429752645507
s0360,colon,0.8669,0.828475840485955,0.8519899252645502
s0360,duodenum,0.8547,0.8000645469696817,0.8034793554232801
s0360,esophagus,0.7309,0.5177142322977727,0.4711993428571428
s0360,heart,0.9197,0.9322821620457399,0.9118659338624332
s0360,iliopsoas_left,0.8971,0.7692474064032282,0.8144180533068781
s0360,iliopsoas_right,0.8682,0.8067671350708046,0.811913814417989
s0360,inferior_vena_cava,0.8072,0.8355060846294584,0.8522341970899472
s0360,intervertebral_discs,0.8038,0.824797153959499,0.8041340880952379
s0360,kidney_left,0.931,0.9316321730204925,0.9173355309523805
s0360,kidney_right,0.9211,0.9016647586316572,0.8995979788359786
s0360,liver,0.9564,0.9684184273917339,0.9403185478835984
s0360,lung_left,0.9403,0.8645561310480293,0.9152056400793646
s0360,lung_right,0.9052,0.8752020749034021,0.8896047353174602
s0360,pancreas,0.9144,0.8628509645419016,0.8695754816017323
s0360,portal_vein_and_splenic_vein,0.8413,0.8079161742152101,0.7939463854497355
s0360,small_bowel,0.8842,0.8404989688310005,0.8637867369047624
s0360,spinal_cord,0.8866,0.8533785048229587,0.850981089285714
s0360,spleen,0.9565,0.9419668998458859,0.9297401559523812
s0360,stomach,0.8943,0.8915311392537418,0.8958221407407406
s0360,vertebrae,0.8807,0.9008930487530307,0.891562135714286
s0043,colon,0.2961,0.5572144184014066,0.5681704341269839
s0043,femur_right,0.9388,0.9142700225950502,0.8981405987373735
s0043,gluteus_maximus_right,0.8389,0.8514410625790835,0.9088478093915343
s0043,gluteus_medius_right,0.8803,0.9444742806515034,0.8903162505291002
s0043,gluteus_minimus_right,0.8703,0.9119951155445853,0.8521983181216933
s0043,hip_right,0.8965,0.8462193228507164,0.849721556746031
s0043,iliac_artery_left,0.7377,0.7408482059362511,0.6890076572871581
s0043,iliac_vena_left,0.7581,0.7565023636773726,0.7685972649470898
s0043,iliopsoas_right,0.8894,0.8529610505860975,0.8626151631553629
s0043,prostate,0.8401,0.9364784950212325,0.7574637375661374
s0043,sacrum,0.0367,0.14779925318741513,0.1358570301587301
s0043,urinary_bladder,0.9218,0.9500667846647338,0.8628232723544977
s0047,colon,0.8189,0.7934485958580748,0.8019544805555554
s0047,femur_left,0.7555,0.8373845066206672,0.8835878093915345
s0047,gluteus_maximus_left,0.4543,0.8328794596316967,0.8941253230158732
s0047,gluteus_maximus_right,0.8303,0.8855613523054735,0.9126380759259246
s0047,hip_left,0.7181,0.8171192856663724,0.8334419902116402
s0047,hip_right,0.6131,0.729567686612681,0.7078206342592589
s0047,iliac_artery_left,0.0,0.168660681142559,0.32289543888888883
s0047,iliopsoas_left,0.779,0.8478026953672602,0.8678624317460314
s0047,lung_right,0.0,0.19958762486379755,0.34440908571428563
s0047,pancreas,0.0,0.7368039101048818,0.6500288681096676
s0047,prostate,0.8619,0.9089938726285247,0.8992626199735442
s0047,sacrum,0.0,0.5632245925975001,0.580673451322751
s0047,urinary_bladder,0.7424,0.8405483002300455,0.8460340104497354
s0368,brain,0.9792,0.9729695187915893,0.9664382932539684
s0368,intervertebral_discs,0.5686,0.7563164995731693,0.7776590318783063
s0368,spinal_cord,0.8016,0.8703950227669706,0.8533680642857143
s0368,vertebrae,0.7242,0.8231756952645449,0.8459037505291005
s0369,humerus_right,0.8321,0.8539669314489516,0.869549744179894
s0378,brain,0.9488,0.9333691203092368,0.9295756920634922
s0378,clavicula_left,0.7297,0.6954715998075977,0.7111847728956232
s0378,clavicula_right,0.7786,0.7031499753180466,0.7077723547619049
s0378,esophagus,0.6962,0.4271912383908281,0.45212293730158715
s0378,intervertebral_discs,0.505,0.7184160447423619,0.6542139935185185
s0378,lung_left,0.914,0.8164368917307387,0.8263790880952381
s0378,lung_right,0.8818,0.7376900752152187,0.8041836834656081
s0378,scapula_right,0.7043,0.772696924705176,0.6689607690476187
s0378,spinal_cord,0.8194,0.8033906405812321,0.8445295802910051
s0378,vertebrae,0.6622,0.8058376768698332,0.7922710431337179
s0381,liver,0.8057,0.8835573820022723,0.8647059607142857
s0383,aorta,0.8031,0.7761679388453393,0.8150831142857147
s0383,autochthon_left,0.0,0.0778085563722777,0.22004943769841276
s0383,autochthon_right,0.626,0.672157356213255,0.6476424686507938
s0383,esophagus,0.7124,0.8066985313695934,0.7673843448412699
s0383,inferior_vena_cava,0.0,0.11360028829908872,0.11596851031746025
s0383,intervertebral_discs,0.7826,0.694553622798429,0.7406074265873013
s0383,lung_right,0.8415,0.8510919775169092,0.8392408818783074
s0383,spinal_cord,0.8753,0.8243969392419026,0.8217569808201058
s0383,vertebrae,0.8749,0.8261838343316216,0.8580135305555558
s0386,autochthon_left,0.0,0.6046251392660623,0.5258920104497353
s0386,autochthon_right,0.0,0.8130173773195046,0.5498770578042327
s0386,intervertebral_discs,0.8097,0.7263108323592161,0.7568316294973539
s0386,spinal_cord,0.8802,0.85411265703216,0.8483908375661378
s0386,vertebrae,0.8734,0.7809686220600501,0.80759135568783
