subject,organ,iou,fam,raw_lo,raw_hi,cqr_lo,cqr_hi,mondrian_lo,mondrian_hi,q50
s0316,small_bowel,0.7881,digestive,0.5322943990897498,0.816243208860074,0.4731688697163603,0.8753687382334635,0.4911696468389064,0.8573679611109174,0.6648383593783369
s0316,spinal_cord,0.8043,neuro,0.6940047658127022,0.8665307895517317,0.6348792364393127,0.9256563189251212,0.6555715371692757,0.9049640181951581,0.8067452502870835
s0316,spleen,0.8617,solid_abdominal,0.7919415470284197,0.923408538107245,0.7328160176550301,0.9825340674806345,0.6071522602182373,1.0,0.8136112100037322
s0316,stomach,0.8425,digestive,0.720796634321189,0.8547544075781734,0.6616711049477995,0.913879936951563,0.6796718820703456,0.8958791598290169,0.8030822889149343
s0316,urinary_bladder,0.0997,urinary,0.2677852420765615,0.6929124105660546,0.20865971270317196,0.7520379399394441,0.14717281553459904,0.813524837108017,0.5217432113725047
s0316,vertebrae,0.8383,vertebrae,0.8312219023396075,0.8989517963688805,0.7720963729662179,0.95807732574227,0.788253811992427,0.941919886716061,0.8516813593975477
s0142,aorta,0.1449,great_vessel,0.6922227333620546,0.8350207893154443,0.6154846534787657,0.9117588691987333,0.5294600672431584,0.9977834554343405,0.6953766283901932
s0142,autochthon_left,0.4409,muscle,0.5312186392391444,0.7985191418522314,0.4544805593558554,0.8752572217355203,0.47763082588383987,0.8521069552075359,0.7063691083461566
s0142,autochthon_right,0.3716,muscle,0.32542663088647567,0.7721104619473376,0.2486885510031867,0.8488485418306265,0.2718388175311712,0.8256982753026421,0.6037672428854037
s0142,clavicula_left,0.0,shoulder_bone,0.0,0.32210698704455865,0.0,0.3988450669278476,0.0,0.7035650907110962,0.001691193742085112
s0142,esophagus,0.128,digestive,0.1240177298223637,0.48558219850044204,0.04727964993907474,0.562320278383731,0.07874193484217612,0.5308579934806297,0.2076550788121181
s0142,iliopsoas_left,0.0,muscle,8.900611934638585e-20,0.3081409554944019,0.0,0.38487903537769086,0.0,0.3617287688497064,0.14910384424749126
s0142,inferior_vena_cava,0.0,great_vessel,0.05415493776454934,0.6225749459076457,0.0,0.6993130257909347,0.0,0.785337612026542,0.1268857537722389
s0142,intervertebral_discs,0.8074,vertebrae,0.7396288185554725,0.8163083988984696,0.6628907386721835,0.8930464787817586,0.6557255084151941,0.900211709038748,0.7986997473820684
s0142,lung_left,0.0,lung,0.2253905126463691,0.46314074560583085,0.14865243276308016,0.5398788254891198,0.20513632210619703,0.48339493614600293,0.24369771651887884
s0142,spinal_cord,0.8683,neuro,0.7255778326006873,0.8582391284724111,0.6488397527173984,0.9349772083557001,0.6669008710512337,0.9169160900218647,0.8928009692587846
s0142,vertebrae,0.8917,vertebrae,0.7849283553644266,0.8884227777593751,0.7081902754811377,0.965160857642664,0.7010250452241482,0.9723260878996535,0.8555220783426934
s0515,adrenal_gland_left,0.8278,urinary,0.5221558866695312,0.7131969225369927,0.4454178067862422,0.7899350024202817,0.3883937884624289,0.846959020744095,0.658134529724015
s0515,adrenal_gland_right,0.7756,urinary,0.17459483245421603,0.7227436056894524,0.09785675257092707,0.7994816855727414,0.040832734247113756,0.8565057038965547,0.500934704057794
s0515,aorta,0.8947,great_vessel,0.7486853595928507,0.8833432155011222,0.6719472797095617,0.9600812953844111,0.5859226934739544,1.0,0.8997704074450602
s0515,autochthon_left,0.9339,muscle,0.7196225570985808,0.9190402334280551,0.6428844772152918,0.995778313311344,0.6660347437432763,0.9726280467833596,0.8653784060976784
s0515,autochthon_right,0.9256,muscle,0.7114797693092569,0.9224041393501224,0.634741689425968,0.9991422192334114,0.6578919559539524,0.9759919527054269,0.8785761763557303
s0515,clavicula_left,0.5139,shoulder_bone,0.22998008339248466,0.6652798906178666,0.1532420035091957,0.7420179705011556,0.0,1.0,0.6747196692072882
s0515,clavicula_right,0.5591,shoulder_bone,0.19650777514704185,0.5823708660822066,0.11976969526375289,0.6591089459654955,0.0,0.9638289697487441,0.4473472829063767
s0515,colon,0.9227,digestive,0.5535166451641506,0.868588347583967,0.4767785652808616,0.9453264274672559,0.508240850183963,0.9138641425641545,0.782512890252425
s0515,duodenum,0.9007,digestive,0.7970170906874315,0.8208330977279925,0.7202790108041426,0.8975711776112815,0.751741295707244,0.8661088927081801,0.8322358938017015
s0515,esophagus,0.781,digestive,0.6206468634263037,0.8403604692236859,0.5439087835430148,0.9170985491069749,0.5753710684461162,0.8856362642038735,0.7914087095879864
s0515,gallbladder,0.8282,solid_abdominal,0.3967970107416085,0.7935980665031382,0.32005893085831955,0.8703361463864272,0.26337446325877656,0.9270206139859702,0.7101973358972615
s0515,heart,0.824,heart,0.663164433059122,0.9249036015984978,0.586426353175833,1.0,0.35162182670927955,1.0,0.8792810096715103
s0515,humerus_left,0.8172,shoulder_bone,0.5354975690264051,0.8606777659180838,0.45875948914311615,0.9374158458013727,0.15403946535986762,1.0,0.8547013851910331
s0515,humerus_right,0.7462,shoulder_bone,0.7231712599627171,0.8901116583128387,0.6464331800794282,0.9668497381961276,0.34171315629617965,1.0,0.6853618664724569
s0515,inferior_vena_cava,0.91,great_vessel,0.7994366405355117,0.8774960997285111,0.7226985606522227,0.9542341796118,0.6366739744166154,1.0,0.8372543636533412
s0515,intervertebral_discs,0.3993,vertebrae,0.7326514518362585,0.8199665353691905,0.6559133719529695,0.8967046152524795,0.64874814169598,0.9038698455094689,0.819887383824476
s0515,kidney_left,0.9317,urinary,0.6598036204269351,0.9059288331772807,0.5830655405436461,0.9826669130605696,0.5260415222198328,1.0,0.8153936431552002
s0515,kidney_right,0.7831,urinary,0.6767091220633406,0.8433694798584648,0.5999710421800516,0.9201075597417537,0.5429470238562383,0.977131578065567,0.8087010150670124
s0515,liver,0.9571,solid_abdominal,0.9478966575290656,0.9573948510992579,0.8711585776457766,1.0,0.8144741100462336,1.0,0.9529199747520011
s0515,lung_left,0.9657,lung,0.8631203492298306,0.9608862767808565,0.7863822693465417,1.0,0.8428661586896585,0.9811404673210286,0.9708766368149727
s0515,lung_right,0.9673,lung,0.8701836289891336,0.9683740003325313,0.7934455491058446,1.0,0.8499294384489615,0.9886281908727034,0.9620784155679329
s0515,pancreas,0.8882,solid_abdominal,0.7222227381574078,0.8608448267893103,0.6454846582741188,0.9375829066725992,0.5888001906745758,0.9942673742721423,0.8536531321563825
s0515,portal_vein_and_splenic_vein,0.8507,great_vessel,0.6708608600874659,0.7247408272593237,0.594122780204177,0.8014789071426126,0.5080981939685697,0.8875034933782199,0.747943022988655
s0515,scapula_left,0.6557,shoulder_bone,0.6254388253077168,0.7527584850178337,0.5487007454244278,0.8294965649011227,0.2439807216411793,1.0,0.6974921791093455
s0515,scapula_right,0.6546,shoulder_bone,0.7022407539040005,0.7589945747525831,0.6255026740207116,0.8357326546358721,0.32078265023746305,1.0,0.7663138432635621
s0515,small_bowel,0.9036,digestive,0.6534528500960353,0.8980292662677782,0.5767147702127463,0.9747673461510672,0.6081770551158476,0.9433050612479659,0.895705269043566
s0515,spinal_cord,0.8713,neuro,0.7965298817115462,0.8670828191184317,0.7197918018282572,0.9438208990017206,0.7378529201620926,0.9257597806678852,0.8462959630975307
s0515,spleen,0.9523,solid_abdominal,0.7773032433473422,0.931091590173037,0.7005651634640533,1.0,0.6438806958645102,1.0,0.8835716648817781
s0515,stomach,0.9338,digestive,0.6617079878786157,0.9240161412048161,0.5849699079953268,1.0,0.6164321928984282,0.9692919361850036,0.8875275904491756
s0515,vertebrae,0.6486,vertebrae,0.7769685328229736,0.8923634552296049,0.7002304529396847,0.9691015351128939,0.6930652226826952,0.9762667653698833,0.8396650480521675
s0615,brain,0.9721,neuro,0.8820747901261777,0.9627541458863731,0.834973042084308,1.0,0.8569703416944987,0.9878585943180521,0.9501835170876908
s0615,spinal_cord,0.3057,neuro,0.4093079905228396,0.7417659656589962,0.3622062424809699,0.788867713700866,0.3842035420911606,0.7668704140906752,0.6227095993995059
s0615,vertebrae,0.4679,vertebrae,0.45554356866034834,0.7862155825971762,0.4084418206184786,0.8333173306390459,0.4402770526328282,0.8014820986246963,0.740877970300486
s0397,brain,0.9137,neuro,0.8906978490490317,0.9554346317773649,0.7824032661616162,1.0,0.8461957117464838,0.9999367690799128,0.9102666436704577
s0397,intervertebral_discs,0.422,vertebrae,0.1948904471079219,0.5623609486280793,0.08659586422050633,0.6706555315154948,0.0,0.8075849516979646,0.35220045194477634
s0397,spinal_cord,0.8168,neuro,0.667179797226499,0.8011520044577569,0.5588852143390834,0.9094465873451725,0.6226776599239511,0.8456541417603048,0.7828098691100858
s0397,vertebrae,0.6767,vertebrae,0.37945644991359584,0.7045696795464857,0.2711618670261803,0.8128642624339013,0.1342324468437105,0.9497936826163711,0.5951750087733464
s0355,adrenal_gland_left,0.3134,urinary,0.30481073359804123,0.6416998392215404,0.22807265371475227,0.7184379191048293,0.17104863539093895,0.7754619374286427,0.4284281273672085
s0355,adrenal_gland_right,0.7315,urinary,0.11009475540392559,0.535313536665955,0.03335667552063663,0.612051616549244,0.0,0.6690756348730573,0.46047244454720887
s0355,aorta,0.8563,great_vessel,0.8804879974130903,0.8939730811863161,0.8037499175298013,0.9707111610696051,0.717725331294194,1.0,0.8518661794141499
s0355,autochthon_left,0.9378,muscle,0.9341025860318276,0.9350769781272972,0.8573645061485387,1.0,0.8805147726765231,0.9886647914826017,0.9283879284449267
s0355,autochthon_right,0.9368,muscle,0.8829578763926732,0.9462900820843966,0.8062197965093842,1.0,0.8293700630373687,0.9998778954397011,0.9450938422055016
s0355,colon,0.8264,digestive,0.9327159337080461,0.8786731934884893,0.8559778538247571,0.9554112733717782,0.8874401387278585,0.9239489884686769,0.880112103744911
s0355,duodenum,0.6438,digestive,0.39298219338908175,0.6603561025589489,0.3162441135057928,0.7370941824422379,0.34770639840889417,0.7056318975391365,0.5538262639801614
s0355,esophagus,0.5935,digestive,0.6820931758338051,0.7466291266679826,0.6053550959505162,0.8233672065512716,0.6368173808536175,0.7919049216481702,0.7566362522365171
s0355,gallbladder,0.8494,solid_abdominal,0.39874350006483117,0.7557045316538489,0.3220054201815422,0.8324426115371378,0.26532095258199917,0.8891270791366809,0.6868641782610947
s0355,gluteus_maximus_left,0.713,muscle,0.35000681251267357,0.75289913086545,0.2732687326293846,0.829637210748739,0.2964189991573691,0.8064869442207545,0.3299541385719208
s0355,gluteus_medius_left,0.8991,muscle,0.5970190158549733,0.8600506287316226,0.5202809359716843,0.9367887086149116,0.5434312024996688,0.9136384420869271,0.8749610607242522
s0355,gluteus_medius_right,0.9166,muscle,0.6637044720727313,0.8898637134108275,0.5869663921894424,0.9666017932941164,0.6101166587174268,0.943451526766132,0.8527099060006161
s0355,heart,0.9144,heart,0.6660312863516117,0.9323948564163198,0.5892932064683227,1.0,0.35448868000176925,1.0,0.9237115247702644
s0355,hip_left,0.7047,pelvic_bone,0.7025367316398304,0.7842512661639297,0.6257986517565415,0.8609893460472187,0.6448490520267074,0.8419389457770527,0.7255920341697462
s0355,hip_right,0.7352,pelvic_bone,0.7078566273318236,0.8279285897572901,0.6311185474485347,0.9046666696405791,0.6501689477187006,0.8856162693704132,0.7793028099662751
s0355,iliac_artery_left,0.497,great_vessel,0.5937932978735581,0.6753921245744765,0.5170552179902691,0.7521302044577655,0.43103063175466183,0.8381547906933727,0.6570171001498952
s0355,iliac_artery_right,0.0,great_vessel,0.292126654276742,0.5337367846052475,0.21538857439345305,0.6104748644885365,0.1293639881578458,0.6964994507241438,0.38322192173223807
s0355,iliac_vena_left,0.7582,great_vessel,0.6753204411016817,0.7497355659320872,0.5985823612183927,0.8264736458153762,0.5125577749827854,0.9124982320509835,0.6789918957409045
s0355,iliac_vena_right,0.7586,great_vessel,0.6051340347858554,0.7841457665970458,0.5283959549025664,0.8608838464803348,0.44237136866695914,0.946908432715942,0.63941732342681
s0355,iliopsoas_left,0.8876,muscle,0.7692467455224026,0.8867403548424355,0.6925086656391136,0.9634784347257245,0.7156589321670981,0.94032816819774,0.872859840546347
s0355,iliopsoas_right,0.849,muscle,0.6289744410427928,0.8820579508940818,0.5522363611595038,0.9587960307773707,0.5753866276874883,0.9356457642493863,0.8099311004215143
s0355,inferior_vena_cava,0.845,great_vessel,0.6610803568585079,0.8690866563721866,0.5843422769752189,0.9458247362554756,0.49831769073961163,1.0,0.8375317214493861
s0355,intervertebral_discs,0.7193,vertebrae,0.7696177568048232,0.8670410084433867,0.6928796769215343,0.9437790883266757,0.6857144466645448,0.9509443185836651,0.8182945402597038
s0355,kidney_left,0.8661,urinary,0.8131504841108033,0.9092467936430612,0.7364124042275143,0.9859848735263501,0.679388385903701,1.0,0.8942605594581857
s0355,kidney_right,0.8668,urinary,0.7650998255603098,0.9156281180502702,0.6883617456770208,0.9923661979335592,0.6313377273532075,1.0,0.8834101770376807
s0355,liver,0.9562,solid_abdominal,0.8433215268309593,0.942567451623235,0.7665834469476703,1.0,0.7098989793481273,1.0,0.9161675777659337
s0355,lung_left,0.8747,lung,0.8062569044021596,0.9042108574774942,0.7295188245188706,0.9809489373607831,0.7860027138619875,0.9244650480176663,0.9101508082535024
s0355,lung_right,0.9584,lung,0.944171763026588,0.9730950560690702,0.867433683143299,1.0,0.9239175724864159,0.9933492466092423,0.9507750275146062
s0355,pancreas,0.4419,solid_abdominal,0.5501624173754239,0.7692250936964565,0.473424337492135,0.8459631735797455,0.41673986989259193,0.9026476411792885,0.5371569624243445
s0355,portal_vein_and_splenic_vein,0.0745,great_vessel,0.22713625314973598,0.4567703706834428,0.15039817326644703,0.5335084505667318,0.06437358703083979,0.619533036802339,0.18093432521401787
s0355,sacrum,0.3532,pelvic_bone,0.2799270453310515,0.7000765964212983,0.20318896544776255,0.7768146763045872,0.22223936571792846,0.7577642760344213,0.4696007402021765
s0355,small_bowel,0.7541,digestive,0.7036882078408544,0.8535770080285427,0.6269501279575654,0.9303150879118317,0.6584124128606668,0.8988528030087304,0.8126392356985277
s0355,spinal_cord,0.874,neuro,0.9125502871906604,0.8878857953505801,0.8358122073073715,0.964623875233869,0.8538733256412069,0.9465627569000337,0.861723710373615
s0355,spleen,0.9176,solid_abdominal,0.5969847006474966,0.8940018202462382,0.5202466207642077,0.9707399001295272,0.46356215316466465,1.0,0.7987117670560919
s0355,stomach,0.8786,digestive,0.8771291721879936,0.9094631190751479,0.8003910923047046,0.9862011989584368,0.831853377207806,0.9547389140553355,0.9022895813736997
s0355,vertebrae,0.8116,vertebrae,0.8211514160892066,0.8965970692020184,0.7444133362059177,0.9733351490853074,0.7372481059489282,0.9805003793422968,0.83088085765413
s0547,adrenal_gland_left,0.7017,urinary,0.35458235577265484,0.7159332398986962,0.2921067875447436,0.7784088081266074,0.1674119343870909,0.9031036612842601,0.6809852270799072
s0547,adrenal_gland_right,0.8118,urinary,0.2365662299043119,0.5622863110815949,0.17409066167640067,0.6247618793095061,0.04939580851874795,0.7494567324671588,0.531281653886751
s0547,aorta,0.9154,great_vessel,0.8478176330521356,0.9006375598544281,0.7853420648242244,0.9631131280823393,0.7509254101198372,0.9975297827867265,0.8839129863643562
s0547,autochthon_left,0.8861,muscle,0.6304592835824046,0.9079853634325507,0.5679837153544933,0.9704609316604619,0.5726199696969936,0.9658246773179616,0.7888335924740129
s0547,autochthon_right,0.8882,muscle,0.6995363199472652,0.9051646675911286,0.637060751719354,0.9676402358190398,0.6416970060618542,0.9630039814765395,0.7894593634055561
s0547,clavicula_left,0.7015,shoulder_bone,0.18409496069656298,0.5000221240928507,0.12161939246865175,0.562497692320762,0.1200409645011801,0.5640761202882336,0.44622770980834064
s0547,clavicula_right,0.746,shoulder_bone,0.3483953158836878,0.569133484184041,0.28591974765577655,0.6316090524119522,0.2843413196883049,0.6331874803794239,0.5177452754531429
s0547,colon,0.8442,digestive,0.8333667675776187,0.8825354032800793,0.7708911993497075,0.9450109715079905,0.8292226348158404,0.8866795360418577,0.8561338993173024
s0547,duodenum,0.8396,digestive,0.4832457281119238,0.8334716479529671,0.42077015988401256,0.8959472161808784,0.4791015953501454,0.8376157807147455,0.6967285084414118
s0547,esophagus,0.8007,digestive,0.4676406157958445,0.7727221663565846,0.40516504756793326,0.8351977345844959,0.4634964830340661,0.776866299118363,0.6834327437594647
s0547,gallbladder,0.8858,solid_abdominal,0.580197766742724,0.7583409667080602,0.5177221985148128,0.8208165349359714,0.4584171054549815,0.8801216279958027,0.7124422035336309
s0547,heart,0.9111,heart,0.8115815963722114,0.9252013145093065,0.7491060281443002,0.9876768827372178,0.6380639291147377,1.0,0.8245214342069128
s0547,humerus_left,0.8437,shoulder_bone,0.58350021828765,0.8213292696261709,0.5210246500597387,0.8838048378540821,0.5194462220922671,0.8853832658215538,0.791706398779871
s0547,humerus_right,0.8281,shoulder_bone,0.6588758968390132,0.8773215400835991,0.5964003286111019,0.9397971083115103,0.5948219006436303,0.941375536278982,0.8034988130376013
s0547,inferior_vena_cava,0.8235,great_vessel,0.4368342356720096,0.8131407933751464,0.37435866744409835,0.8756163616030577,0.3399420127397111,0.9100330163074449,0.7043285023069623
s0547,intervertebral_discs,0.7962,vertebrae,0.5332692620115762,0.7795842037068114,0.470793693783665,0.8420597719347226,0.4699812446963635,0.8428722210220241,0.7813801801075707
s0547,kidney_left,0.9196,urinary,0.5509939280577817,0.7888559477214261,0.48851835982987046,0.8513315159493373,0.36382350667221774,0.97602636910699,0.7587727178567844
s0547,kidney_right,0.8761,urinary,0.13022558320569988,0.6495506028994319,0.06775001497778865,0.7120261711273431,0.0,0.8367210242849958,0.5553554847987361
s0547,liver,0.9523,solid_abdominal,0.8974166071336858,0.948916829619116,0.8349410389057745,1.0,0.7756359458459432,1.0,0.9204152054255633
s0547,lung_left,0.9564,lung,0.8858008089296694,0.960641275905702,0.8233252407017582,1.0,0.8725652434612131,0.9738768413741583,0.9221418625205422
s0547,lung_right,0.9713,lung,0.9109801836359115,0.961484925616797,0.8485046154080003,1.0,0.8977446181674552,0.9747204910852533,0.9706432315926115
s0547,pancreas,0.8398,solid_abdominal,0.8748633576128647,0.8877312088557118,0.8123877893849535,0.950206777083623,0.7530826963251221,1.0,0.8544271287025232
s0547,portal_vein_and_splenic_vein,0.7097,great_vessel,0.27682008215789383,0.7609527048837141,0.2143445139299826,0.8234282731116254,0.17992785922559534,0.8578449278160126,0.5471443203721403
s0547,scapula_left,0.6506,shoulder_bone,0.5193129428594219,0.8078972348240786,0.45683737463151064,0.8703728030519898,0.455258946664039,0.8719512310194615,0.6511545287567014
s0547,scapula_right,0.731,shoulder_bone,0.48999996405559176,0.7832638042991924,0.42752439582768054,0.8457393725271036,0.4259459678602089,0.8473178004945753,0.5800682465883173
s0547,small_bowel,0.8835,digestive,0.48170110209515604,0.8152312456955715,0.4192255338672448,0.8777068139234827,0.47755696933337766,0.8193753784573499,0.7051277529105697
s0547,spinal_cord,0.87,neuro,0.7071114868472747,0.8538564847567037,0.6446359186193634,0.916332052984615,0.6961451886371995,0.8648227829667788,0.8441061576693837
s0547,spleen,0.9495,solid_abdominal,0.8915611241616157,0.9393845563932003,0.8290855559337045,1.0,0.7697804628738731,1.0,0.8707901512038987
s0547,stomach,0.8655,digestive,0.8152195836106738,0.9260154948816431,0.7527440153827626,0.9884910631095544,0.8110754508488954,0.9301596276434215,0.8923739396507501
s0547,vertebrae,0.8407,vertebrae,0.7072981370533774,0.8189017943595536,0.6448225688254662,0.8813773625874648,0.6440101197381647,0.8821898116747663,0.7776275111022922
s0592,aorta,0.7474,great_vessel,0.7160701451669589,0.8426465651334659,0.6569446157935693,0.9017720945068555,0.585014150051996,0.9737025602484288,0.6904310516821758
s0592,autochthon_left,0.8523,muscle,0.7456293167249273,0.9264353063771728,0.6865037873515377,0.9855608357505623,0.6759265852440113,0.9961380378580887,0.8835232059750867
s0592,autochthon_right,0.8178,muscle,0.8251131283646419,0.9295206316134816,0.7659875989912523,0.9886461609868712,0.7554103968837259,0.9992233630943976,0.8944867698667983
s0592,colon,0.4931,digestive,0.19246444819198152,0.7566945999982655,0.13333891881859197,0.815820129371655,0.15133969594113808,0.7978193522491089,0.3124553422741566
s0592,gluteus_maximus_right,0.0,muscle,0.0,0.28835465647208824,0.0,0.3474801858454778,0.0,0.35805738795300424,0.10446308475194714
s0592,hip_left,0.5507,pelvic_bone,0.20804101160606492,0.8188053331744811,0.14891548223267537,0.8779308625478707,0.17210754049520627,0.8547388042853398,0.6440467999809776
s0592,hip_right,0.3349,pelvic_bone,0.4491883504533403,0.7929253605926008,0.39006282107995077,0.8520508899659903,0.4132548793424817,0.8288588317034594,0.6143134633197329
s0592,iliac_artery_left,0.0,great_vessel,0.014432704786629278,0.5817137227088406,0.0,0.6408392520822301,0.0,0.7127697178238035,0.16332096026173426
s0592,iliac_artery_right,0.0,great_vessel,0.03338630712812037,0.26209427490892073,0.0,0.3212198042823103,0.0,0.39315027002388364,0.212156357335044
s0592,iliac_vena_left,0.3029,great_vessel,0.00394789867508939,0.5440959150108937,0.0,0.6032214443842833,0.0,0.6751519101258566,0.03867129063003227
s0592,iliopsoas_left,0.837,muscle,0.6003652167874901,0.8956539807184594,0.5412396874141006,0.9547795100918489,0.5306624853065741,0.9653567121993754,0.8147792750833656
s0592,iliopsoas_right,0.8773,muscle,0.717144337643565,0.8765979717469586,0.6580188082701754,0.9357235011203482,0.647441606162649,0.9463007032278746,0.805709205804014
s0592,inferior_vena_cava,0.4216,great_vessel,0.452247806247974,0.6971005497107636,0.39312227687458445,0.7562260790841532,0.3211918111330111,0.8281565448257265,0.3562368265982695
s0592,intervertebral_discs,0.8689,vertebrae,0.6227640922412624,0.8662916878052752,0.5636385628678728,0.9254172171786648,0.5797960018940819,0.9092597781524557,0.7774799424637273
s0592,sacrum,0.8505,pelvic_bone,0.7913307530522535,0.8831379048813509,0.732205223678864,0.9422634342547405,0.7553972819413949,0.9190713759922096,0.8569450419207678
s0592,spinal_cord,0.8913,neuro,0.8063359713961614,0.864453263705231,0.7472104420227719,0.9235787930786206,0.767902742752735,0.9028864923486575,0.8027479203597294
s0592,vertebrae,0.906,vertebrae,0.7991048043220923,0.8868310401672906,0.7399792749487027,0.9459565695406802,0.7561367139749118,0.9297991305144712,0.8165254251265182
s0293,adrenal_gland_left,0.6494,urinary,0.18967408938042266,0.6722013303219205,0.0813795064930071,0.7804959132093361,0.006484041622878606,0.8553913780794646,0.6106002402207368
s0293,adrenal_gland_right,0.5699,urinary,0.07359953643460047,0.6132736834291864,0.0,0.721568266316602,0.0,0.7964637311867304,0.3955777937345941
s0293,aorta,0.8227,great_vessel,0.7523485695944514,0.8409938603256142,0.6440539867070358,0.9492884432130297,0.5230468958865684,1.0,0.8225238004878934
