subject,organ,iou,pred_iou_HistGB,pred_iou_RandomForest
s0515,spinal_cord,0.8713,0.8498159357003896,0.8215032031746028
s0515,spleen,0.9523,0.8604721301769592,0.8778087638888881
s0515,stomach,0.9338,0.9323811093416249,0.8565738701058198
s0515,vertebrae,0.6486,0.808467332982701,0.8105452111111114
s0615,brain,0.9721,0.9661797929351766,0.9597420471260224
s0615,spinal_cord,0.3057,0.6492232935690726,0.47261495158730177
s0615,vertebrae,0.4679,0.7735641839842519,0.4926584738095241
s0397,brain,0.9137,0.9947689850514186,0.9317582616402118
s0397,intervertebral_discs,0.422,0.41296454731398924,0.3928567413974912
s0397,spinal_cord,0.8168,0.8208399027335072,0.7281577824074073
s0397,vertebrae,0.6767,0.6387357040518288,0.5651471506613757
s0355,adrenal_gland_left,0.3134,0.5713410702786798,0.4701288506613762
s0355,adrenal_gland_right,0.7315,0.4793697296125759,0.37393970714285724
s0355,aorta,0.8563,0.8962138587804547,0.8541479373015874
s0355,autochthon_left,0.9378,0.9199221503738028,0.9294624537037034
s0355,autochthon_right,0.9368,0.9430666134870965,0.940159957936508
s0355,colon,0.8264,0.8749561806164439,0.8297080523809524
s0355,duodenum,0.6438,0.4974746413210192,0.5355847230158729
s0355,esophagus,0.5935,0.7985493537194644,0.6709191887566138
s0355,gallbladder,0.8494,0.6896947980555792,0.6557344201058197
s0355,gluteus_maximus_left,0.713,0.36436738847845956,0.44228375511063006
s0355,gluteus_medius_left,0.8991,0.8469660370311762,0.7812642962962958
s0355,gluteus_medius_right,0.9166,0.7629796473591904,0.7356507078042324
s0355,heart,0.9144,0.8657747678989364,0.9109266384920635
s0355,hip_left,0.7047,0.7854710253296987,0.6929361626984132
s0355,hip_right,0.7352,0.839090480846977,0.7393196456349208
s0355,iliac_artery_left,0.497,0.7528876515392972,0.6379195082010579
s0355,iliac_artery_right,0.0,0.5550052948196192,0.4226009940476192
s0355,iliac_vena_left,0.7582,0.7132561609822109,0.6691540333333333
s0355,iliac_vena_right,0.7586,0.7822690209968972,0.6860836777777777
s0355,iliopsoas_left,0.8876,0.9087637057808389,0.8618466943482442
s0355,iliopsoas_right,0.849,0.8178728702599724,0.8240399634920637
s0355,inferior_vena_cava,0.845,0.7849669471697077,0.8015251664021161
s0355,intervertebral_discs,0.7193,0.7872843611685915,0.8133073944444448
s0355,kidney_left,0.8661,0.8753123159248352,0.8995450408730151
s0355,kidney_right,0.8668,0.8709506193945776,0.8806648042328048
s0355,liver,0.9562,0.9299381943829178,0.9094193615079369
s0355,lung_left,0.8747,0.9059978112798354,0.8799721177248676
s0355,lung_right,0.9584,0.9676414912501795,0.9554384876984134
s0355,pancreas,0.4419,0.6446626412386863,0.5998248986772485
s0355,portal_vein_and_splenic_vein,0.0745,0.22175732201947324,0.2286755432539683
s0355,sacrum,0.3532,0.5580758065201604,0.42508278650793685
s0355,small_bowel,0.7541,0.7792762639376327,0.7901278964285713
s0355,spinal_cord,0.874,0.8581223107086726,0.8624074884920626
s0355,spleen,0.9176,0.8020760527698323,0.7968091226190477
s0355,stomach,0.8786,0.925430007375284,0.8680805156084646
s0355,vertebrae,0.8116,0.7795042120039931,0.864196062566138
s0547,adrenal_gland_left,0.7017,0.6363391328894831,0.508578926190476
s0547,adrenal_gland_right,0.8118,0.32215610903301484,0.43466203888888866
s0547,aorta,0.9154,0.8816534537083148,0.8683360596255593
s0547,autochthon_left,0.8861,0.7703371730827935,0.7707510794973548
s0547,autochthon_right,0.8882,0.8159380668106695,0.7814575828042335
s0547,clavicula_left,0.7015,0.5978635717183822,0.5526489182299185
s0547,clavicula_right,0.746,0.6248208001973901,0.5482106248677248
s0547,colon,0.8442,0.8403771055870276,0.773667524338624
s0547,duodenum,0.8396,0.7544772200359555,0.6580876748677251
s0547,esophagus,0.8007,0.571601074672227,0.6209642931096679
s0547,gallbladder,0.8858,0.6713193361387807,0.6255717357142854
s0547,heart,0.9111,0.8144814724392874,0.8311106308201052
s0547,humerus_left,0.8437,0.7330193156368665,0.7363871861111112
s0547,humerus_right,0.8281,0.8197508655601394,0.7814430924603173
s0547,inferior_vena_cava,0.8235,0.6456284693230493,0.6924257686507939
s0547,intervertebral_discs,0.7962,0.6681722677220951,0.7187476466931217
s0547,kidney_left,0.9196,0.7440075016730021,0.6722071371693118
s0547,kidney_right,0.8761,0.49299678951297754,0.4744927797619045
s0547,liver,0.9523,0.9278151709292112,0.9349975522486766
s0547,lung_left,0.9564,0.9290875035135858,0.9081119007936508
s0547,lung_right,0.9713,0.989608674157824,0.9679192350288601
s0547,pancreas,0.8398,0.8974042099836321,0.8135470399470904
s0547,portal_vein_and_splenic_vein,0.7097,0.5800356273086753,0.607731821164021
s0547,scapula_left,0.6506,0.6305278887959116,0.5859715904761907
s0547,scapula_right,0.731,0.529275941627262,0.5695787097883601
s0547,small_bowel,0.8835,0.760946181294618,0.6330477191798949
s0547,spinal_cord,0.87,0.7379507071173821,0.7755883837301586
s0547,spleen,0.9495,0.9427208578276203,0.8947146235449732
s0547,stomach,0.8655,0.8851991434130396,0.8428759161375662
s0547,vertebrae,0.8407,0.7911867937808837,0.7471438952380951
s0592,aorta,0.7474,0.613458014610337,0.690007728306878
s0592,autochthon_left,0.8523,0.8475684428463481,0.9007497084656084
s0592,autochthon_right,0.8178,0.8269628248298975,0.8887828936507938
s0592,colon,0.4931,0.4308464158472276,0.2480747675925925
s0592,gluteus_maximus_right,0.0,0.23698329771638904,0.18050724312169308
s0592,hip_left,0.5507,0.4748031290842462,0.5405703791005296
s0592,hip_right,0.3349,0.42304952070955165,0.5412844923280418
s0592,iliac_artery_left,0.0,0.16280983121832993,0.16545551785714283
s0592,iliac_artery_right,0.0,0.0,0.17196352499999995
s0592,iliac_vena_left,0.3029,0.13219295312730242,0.08753020476190478
s0592,iliopsoas_left,0.837,0.7016237563999613,0.8122169755291009
s0592,iliopsoas_right,0.8773,0.6639803682060111,0.796294006108706
s0592,inferior_vena_cava,0.4216,0.5042215733392982,0.48549273055555564
s0592,intervertebral_discs,0.8689,0.7092304935537145,0.7251811416666661
s0592,sacrum,0.8505,0.8356835278352231,0.7764482591269839
s0592,spinal_cord,0.8913,0.7018539062831737,0.8021881575396822
s0592,vertebrae,0.906,0.8264901761733565,0.8223506746031746
s0293,adrenal_gland_left,0.6494,0.7666015194111699,0.5559036082010577
s0293,adrenal_gland_right,0.5699,0.3148336179057982,0.39816893941798914
s0293,aorta,0.8227,0.7286834938709814,0.7174005280423282
s0293,autochthon_left,0.9396,0.9666186141162726,0.9154785332611842
s0293,autochthon_right,0.9408,0.9074247651991063,0.9131841346560843
s0293,colon,0.8157,0.28321269292885526,0.4397463089947091
s0293,duodenum,0.5757,0.7339300313999244,0.6825989589947089
s0293,esophagus,0.73,0.774969539870017,0.7218507940476185
s0293,gallbladder,0.5723,0.6963990667000544,0.6689833686507936
s0293,heart,0.9323,0.9000587464882149,0.8927557900793649
s0293,iliopsoas_left,0.7476,0.8317056010715123,0.8054112424603171
s0293,iliopsoas_right,0.5736,0.48926216335744654,0.475391812061087
s0293,inferior_vena_cava,0.8267,0.8377911408699034,0.7867635285714287
s0293,intervertebral_discs,0.7873,0.6708143501792942,0.7310715773809529
s0293,kidney_left,0.863,0.9351927901675257,0.8544952496031744
s0293,kidney_right,0.7897,0.7803932938778395,0.8510173776455032
s0293,liver,0.8878,0.8718129732866178,0.8756003468253966
s0293,lung_left,0.9477,0.9231579173229393,0.924790803439153
s0293,lung_right,0.9575,0.9411196841554836,0.9332825357142864
s0293,pancreas,0.5089,0.4415032895740079,0.5191924408730159
s0293,portal_vein_and_splenic_vein,0.2925,0.056067773562066096,0.11653012658730162
s0293,small_bowel,0.631,0.5244085366401516,0.6156013981481475
s0293,spinal_cord,0.8447,0.8152114913081104,0.8322014161856663
s0293,spleen,0.8241,0.5821236388441118,0.7630110443121697
s0293,stomach,0.8737,0.6712933401151244,0.6707652157407415
s0293,vertebrae,0.8597,0.8232600856379301,0.8205706417989422
s0280,colon,0.0577,0.48691586514789004,0.4466842813492066
s0280,femur_left,0.897,0.7932393359876817,0.8379870699735457
s0280,femur_right,0.9043,0.8423612656880809,0.8433012865079367
s0280,gluteus_maximus_left,0.8913,0.864296436866849,0.8724149380952385
s0280,gluteus_maximus_right,0.8778,0.8703249539996482,0.8877316880952387
s0280,hip_left,0.8087,0.5515813031839472,0.6027652825396824
s0280,hip_right,0.8081,0.9129996197952561,0.8004445817460321
s0280,iliac_artery_left,0.8,0.19326881926404388,0.12967308412698406
s0280,iliac_artery_right,0.7455,0.10153922872457825,0.2576540507936509
s0280,iliac_vena_left,0.7011,0.1373117788087488,0.2815125333333334
s0280,iliac_vena_right,0.6641,0.12466019709038026,0.2477580484126985
s0280,iliopsoas_left,0.6433,0.4620421908038079,0.5704208616402116
s0280,iliopsoas_right,0.6091,0.7072349266226104,0.6967744130952385
s0280,prostate,0.2454,0.8258680511958059,0.6881521697089942
s0280,urinary_bladder,0.0,0.13330886769422332,0.3073841531746034
s0385,aorta,0.0,0.22377115667198888,0.16916890079365066
s0385,autochthon_left,0.0,0.48273925073153523,0.5264224957671959
s0385,autochthon_right,0.0,0.44477872252480594,0.667248116931217
s0385,intervertebral_discs,0.799,0.8350371467524633,0.7537418332010584
s0385,lung_left,0.0,0.0,0.0907220753968254
s0385,spinal_cord,0.8672,0.8429315598460011,0.8366772636964886
s0385,vertebrae,0.8571,0.8442624297253563,0.8427352480158724
s0594,brain,0.9773,0.9472828958324148,0.9642570772486772
s0594,intervertebral_discs,0.6294,0.5902458264805278,0.49732721746031766
s0594,spinal_cord,0.7937,0.794156223065566,0.6791117373015871
s0594,vertebrae,0.7012,0.7809848382790943,0.6234756451058201
s0287,adrenal_gland_left,0.4325,0.46285596486809255,0.43697512962962953
s0287,adrenal_gland_right,0.5156,0.308149988068554,0.3464192956349207
s0287,aorta,0.6058,0.6647356755520374,0.6760992744588752
s0287,autochthon_left,0.9339,0.9220713800985472,0.9138575187830685
s0287,autochthon_right,0.9365,0.9271923502879998,0.9101769571428567
s0287,colon,0.7172,0.8469288056384603,0.8358581460012209
s0287,duodenum,0.6036,0.34078409307406277,0.40858198677248675
s0287,esophagus,0.4442,0.6837208786003945,0.6011108149350647
s0287,gallbladder,0.3585,0.3453095598415863,0.42461652222222224
s0287,heart,0.8309,0.4483380631242894,0.3640975932539682
s0287,hip_right,0.6052,0.49878707823509266,0.3449297017195766
s0287,humerus_left,0.6813,0.3341969684270355,0.43326636018518533
s0287,humerus_right,0.6926,0.4168428995469056,0.48360041402116377
s0287,iliac_artery_left,0.7902,0.6546987126492291,0.5864494367724865
s0287,iliac_artery_right,0.5304,0.6291977247514348,0.5958905085978837
s0287,iliac_vena_left,0.4706,0.18599087345613505,0.158090486111111
s0287,iliac_vena_right,0.6227,0.5384638449633382,0.5335220808201059
s0287,iliopsoas_left,0.7298,0.7727223356971495,0.8186234302910058
s0287,iliopsoas_right,0.7369,0.7949479797499127,0.8207155685185187
s0287,inferior_vena_cava,0.8229,0.8648033627263134,0.8203221112433862
s0287,intervertebral_discs,0.8133,0.7741117533645737,0.758409863756614
s0287,kidney_left,0.8544,0.8226038094275401,0.7864742166666668
s0287,kidney_right,0.8614,0.8422303692200602,0.7950909138888889
s0287,liver,0.9309,0.8812074455522084,0.9166447099206345
s0287,lung_left,0.9371,0.9482297043789926,0.8886071027777777
s0287,lung_right,0.9406,0.9026631785403729,0.8087667518518521
s0287,pancreas,0.3283,0.7077838277971159,0.6841607167748915
s0287,portal_vein_and_splenic_vein,0.7196,0.4928981127774658,0.5159427048701295
s0287,small_bowel,0.4648,0.6030914649910533,0.5890493589947098
s0287,spinal_cord,0.8728,0.8388684872992147,0.8552281812169313
s0287,spleen,0.8304,0.8543780365100843,0.8151030029100528
s0287,stomach,0.814,0.8934071272812051,0.8826441429894174
s0287,vertebrae,0.8695,0.8193716888125671,0.811353250529101
s0027,brain,0.9609,0.9727876378412097,0.9671902899470898
s0027,spinal_cord,0.6059,0.6711720526850801,0.6331665054232807
s0027,vertebrae,0.0,0.2836229930980399,0.24435073095238105
s0031,adrenal_gland_left,0.5866,0.6200110710081098,0.5747679493386245
s0031,adrenal_gland_right,0.3861,0.09673432783392802,0.24043219404761917
s0031,aorta,0.8799,0.8599617202840624,0.8275273002645507
s0031,autochthon_left,0.9195,0.9245739895777134,0.9187969623015873
s0031,autochthon_right,0.9277,0.8618111391330757,0.9155243559523811
s0031,colon,0.7536,0.8137987687753128,0.8040256412698408
s0031,duodenum,0.7427,0.4692116140671093,0.47919204656084685
s0031,esophagus,0.8113,0.7893529393626194,0.7531016660052912
s0031,gallbladder,0.4285,0.11906916491807265,0.31343348095238094
s0031,heart,0.965,0.9281849585131563,0.9127261103174609
s0031,iliopsoas_left,0.8056,0.7111049311384783,0.7335897488816735
s0031,iliopsoas_right,0.8211,0.768078456073266,0.729022155026455
s0031,inferior_vena_cava,0.8208,0.7594653154926906,0.7972038671957681
s0031,intervertebral_discs,0.6666,0.8371694793179989,0.7559553878306883
s0031,kidney_left,0.8995,0.8065126862912952,0.8392818236772488
s0031,kidney_right,0.8929,0.8785662220273737,0.8556460056878304
s0031,liver,0.9265,0.9290981087736448,0.9064021031746038
s0031,lung_left,0.9546,0.9013024837503851,0.9330327060846564
s0031,lung_right,0.9515,0.9001715950570467,0.9340962683862439
s0031,pancreas,0.6467,0.6566418336851265,0.6075924500000002
s0031,portal_vein_and_splenic_vein,0.6351,0.386079982300504,0.4451265247354497
s0031,small_bowel,0.7463,0.688606042437517,0.7600059283170527
s0031,spinal_cord,0.8838,0.7698215113653536,0.7805041125661383
s0031,spleen,0.9263,0.842878962691778,0.8601777314814816
s0031,stomach,0.5511,0.7220683540724251,0.7645086125661372
s0031,vertebrae,0.8308,0.827735392128035,0.826872187037037
s0414,aorta,0.185,0.26024171290944165,0.40613930745550725
s0414,autochthon_left,0.443,0.10033433641186541,0.3678171043650793
s0414,autochthon_right,0.0253,0.035502498098878066,0.1258030698412698
s0414,esophagus,0.3294,0.17281200432791277,0.1381262115079365
s0414,intervertebral_discs,0.7147,0.591179573146458,0.5751505043650795
s0414,lung_right,0.1355,0.028682423139575385,0.12995626666666665
s0414,spinal_cord,0.8629,0.8694844211626139,0.7844068185185189
s0414,vertebrae,0.8299,0.8584455734844247,0.7555384070105822
s0056,femur_left,0.7736,0.8273522226968946,0.7708712111111109
s0016,adrenal_gland_left,0.1858,0.39812521002849593,0.46994358849206386
s0016,adrenal_gland_right,0.8149,0.29703108973809456,0.4250316306878308
s0016,aorta,0.8903,0.7805413796218738,0.824846203607503
s0016,autochthon_left,0.9488,0.9655734068821378,0.9211923503968252
s0016,autochthon_right,0.9494,0.9612226608207485,0.9225267249999995
s0016,colon,0.7869,0.7854450399659949,0.7911836428571434
s0016,duodenum,0.38,0.4351408128403955,0.48485641338383867
s0016,esophagus,0.5585,0.37146875973257515,0.416573967989418
s0016,gallbladder,0.6389,0.5989799614598255,0.6070908956349211
s0016,gluteus_medius_left,0.7773,0.5992208754890211,0.4651664480158732
s0016,gluteus_medius_right,0.0,0.04915253019952602,0.036373605555555556
s0016,heart,0.4846,0.6818166736831941,0.7144992656084659
s0016,hip_left,0.7125,0.5422496546293286,0.566249134920635
s0016,hip_right,0.558,0.38936888521306157,0.40579886940836946
s0016,iliac_artery_left,0.8189,0.5484399828345833,0.562188298809524
s0016,iliac_artery_right,0.6964,0.6930151749625386,0.5775365912698412
s0016,iliac_vena_left,0.4444,0.3722428402915908,0.11704392936507939
s0016,iliac_vena_right,0.7368,0.3965055428539727,0.27505012261904765
s0016,iliopsoas_left,0.663,0.87020595294946,0.878414226984127
s0016,iliopsoas_right,0.7087,0.9428283108214377,0.8698139269841272
s0016,inferior_vena_cava,0.8034,0.8188576214158797,0.8209600183862434
s0016,intervertebral_discs,0.805,0.835221471327551,0.7914331071789324
s0016,kidney_left,0.6618,0.7780305686122374,0.8612443571067822
s0016,kidney_right,0.7937,0.8898162574300782,0.9080685384920639
s0016,liver,0.9403,0.8629800818919147,0.8943999523809526
s0016,lung_left,0.7418,0.7180746673941473,0.7022005301587303
s0016,lung_right,0.9371,0.9393731908894312,0.9069880496031749
s0016,pancreas,0.5734,0.636805940172252,0.6053122892857145
s0016,portal_vein_and_splenic_vein,0.6254,0.521546361645127,0.4985192461640213
s0016,small_bowel,0.7461,0.7257581668077846,0.7367075136243386
s0016,spinal_cord,0.8684,0.9591983479226779,0.8332483023809526
s0016,spleen,0.8011,0.9374418723720749,0.9055226678571425
s0016,stomach,0.5573,0.5961882198361937,0.6882135649470899
s0016,vertebrae,0.8609,0.8460539653455141,0.8435398329365075
s0145,clavicula_right,0.6099,0.31170451619498213,0.35626349576719607
s0145,femur_right,0.0,0.6355193398647266,0.6153234526455031
s0145,humerus_right,0.6738,0.7629976831686995,0.7727895607142858
s0145,scapula_left,0.0,0.02180832999306624,0.09959007777777779
s0145,scapula_right,0.5076,0.42840925174767813,0.44454322460317464
s0216,adrenal_gland_left,0.5421,0.7249611452819247,0.550350063095238
s0216,adrenal_gland_right,0.3657,0.26809677249534253,0.3817648731842233
s0216,aorta,0.8753,0.7434036434882502,0.734355839417989
s0216,autochthon_left,0.9283,0.8805011410138329,0.8832784233645983
s0216,autochthon_right,0.9342,0.8562164579878703,0.8525390764069264
s0216,colon,0.6729,0.7901551148477681,0.7412859117724868
s0216,duodenum,0.5685,0.8139638544567356,0.7557924564814811
s0216,esophagus,0.7659,0.7348368912085045,0.704561913492064
s0216,gallbladder,0.0,0.44648111591001605,0.45931470555555554
s0216,gluteus_maximus_left,0.5027,0.7632549003285335,0.7610797103174597
s0216,gluteus_maximus_right,0.6469,0.6872400321260305,0.8137108879629633
s0216,gluteus_medius_left,0.888,0.7594179202976715,0.7913978789682542
s0216,gluteus_medius_right,0.8723,0.8063278319524341,0.8111706932539681
s0216,gluteus_minimus_left,0.8196,0.4461125274833107,0.5099739443121695
s0216,gluteus_minimus_right,0.7589,0.6818872659099378,0.6983611546296291
s0216,heart,0.9192,0.8692914840189694,0.8920856334656074
s0216,hip_left,0.8427,0.7946309298070668,0.7530828662698416
s0216,hip_right,0.8681,0.740553485773012,0.7565393234126983
s0216,humerus_left,0.792,0.5788053500448532,0.45775188968253955
s0216,humerus_right,0.5283,0.6046983063032768,0.40188078178210707
s0216,iliac_artery_right,0.1283,0.5367969974994314,0.4042136899831649
s0216,iliac_vena_left,0.3546,0.44528065602255157,0.48156118654401114
s0216,iliac_vena_right,0.4269,0.6446215636461976,0.5929398651154397
s0216,iliopsoas_left,0.6616,0.7835992380429152,0.7192893817460315
s0216,iliopsoas_right,0.7413,0.6606486314755425,0.6694989944444443
s0216,inferior_vena_cava,0.0,0.4291431501217117,0.5308867972703223
s0216,intervertebral_discs,0.7087,0.8233255898674694,0.7672697537037032
s0216,kidney_left,0.5277,0.5754035681895624,0.7619039879629632
s0216,kidney_right,0.5634,0.7595559926139058,0.8195840859788365
s0216,liver,0.874,0.9000863694385713,0.8957401892857138
s0216,lung_left,0.9739,0.9411945339205133,0.9388995664021165
s0216,lung_right,0.978,0.9332817096490484,0.9418350769841272
s0216,pancreas,0.1064,0.5844411028460789,0.5292659332611833
s0216,portal_vein_and_splenic_vein,0.1056,0.4781634966587728,0.4897133023809525
s0216,sacrum,0.7429,0.7177713188286615,0.8164790165343915
s0216,scapula_left,0.0,0.5193071172653017,0.46186042857142856
s0216,scapula_right,0.0,0.5032246023616369,0.3202387107142856
s0216,small_bowel,0.3087,0.6164807252151735,0.6071087734126986
s0216,spinal_cord,0.7947,0.789141257854262,0.8154343003968253
s0216,spleen,0.7678,0.9268232293904987,0.8634990201058201
s0216,stomach,0.8339,0.8451180981401182,0.8404757322751333
s0216,vertebrae,0.7805,0.8349726829986581,0.8101306112433865
s0323,aorta,0.0,0.47070342109354557,0.38800339523809513
s0323,autochthon_left,0.4495,0.7930036399795898,0.7262357181216931
s0323,autochthon_right,0.8018,0.7327963710940442,0.7216993408730162
s0323,colon,0.4623,0.6494580448812218,0.6090927402116404
s0323,duodenum,0.2692,0.5097577564980345,0.5302144055555554
s0323,esophagus,0.4415,0.4579447838353713,0.39585478730158746
s0323,femur_left,0.0,0.43279894283963755,0.2975410484126984
s0323,femur_right,0.0,0.32983287647049975,0.4343806718253964
s0323,gallbladder,0.0,0.4364272392060022,0.47892036284271283
s0323,gluteus_maximus_left,0.0,0.35755499682400826,0.41384542023809534
s0323,gluteus_medius_left,0.4816,0.5592928293628531,0.6980294731481477
s0323,gluteus_medius_right,0.5932,0.6667458927642611,0.7771643920634919
s0323,gluteus_minimus_left,0.3303,0.6863118620530542,0.7074278156084655
s0323,gluteus_minimus_right,0.6575,0.5235053253033809,0.687765260978836
s0323,heart,0.8002,0.9059150333450515,0.8725765752645501
s0323,hip_left,0.5893,0.776056954552521,0.6824982870370369
s0323,hip_right,0.6524,0.5016494044913715,0.6124132130952384
s0323,humerus_left,0.3796,0.18992272600877103,0.25076506492303996
s0323,iliac_artery_right,0.0,0.548943866310427,0.5245864632275129
s0323,iliac_vena_left,0.0,0.2525104953310807,0.2716244496031747
s0323,iliac_vena_right,0.0,0.39859329009290195,0.41522946031746044
s0323,iliopsoas_left,0.8176,0.8360437764385744,0.8508420391534386
s0323,iliopsoas_right,0.8281,0.7726490564414601,0.758387726190476
s0323,inferior_vena_cava,0.0,0.5591944419025225,0.4396455322751325
s0323,intervertebral_discs,0.6703,0.5570697420954723,0.6230029285714287
s0323,kidney_left,0.3466,0.5743991665135161,0.6595517255290998
s0323,kidney_right,0.0627,0.18171567386832135,0.374137026166426
s0323,liver,0.8076,0.9458256289017978,0.9457214394179899
s0323,lung_left,0.8764,0.8636705041121514,0.8283797714285711
s0323,lung_right,0.896,0.8483781198934376,0.897713711111111
s0323,pancreas,0.0,0.46068748342331756,0.40881816587301556
s0323,portal_vein_and_splenic_vein,0.0,0.3581686410625553,0.3184449835978835
s0323,sacrum,0.6116,0.6271260949549022,0.6935690063492065
s0323,small_bowel,0.3628,0.5504991328117479,0.6091969797619047
s0323,spinal_cord,0.5459,0.5346902528255608,0.5567933746031752
s0323,spleen,0.6635,0.6036425208979252,0.6697389857142857
s0323,stomach,0.7381,0.7671032320549103,0.7650241051587301
s0323,urinary_bladder,0.0,0.5524194540012375,0.6628651074074073
s0323,vertebrae,0.7425,0.8121836855682615,0.7401825519841277
s0284,autochthon_left,0.9201,0.7888588514467524,0.807198903703704
s0284,autochthon_right,0.906,0.7362655644068559,0.8014243207671959
s0284,colon,0.7995,0.8282375885317281,0.7808341769841273
s0284,femur_left,0.9317,0.8179870792759174,0.8380418132996632
s0284,femur_right,0.9343,0.8334197989075871,0.8358754881673887
s0284,gluteus_maximus_left,0.9445,0.9216797439656541,0.9320978156084658
